Times (us),interval (us),strain (raw),sensorValue0 (raw)
12601608,12500,-6051950,281
12614108,12500,-6069027,281
12626608,12500,-6085957,281
12639108,12500,-6076073,282
12651608,12500,-6061313,281
12664112,12504,-6038418,281
12676612,12500,-6023453,281
12689112,12500,-6032000,282
12701616,12504,-6042125,281
12714116,12500,-6042860,281
12726620,12504,-6046089,281
12739120,12500,-6047172,282
12751620,12500,-6044439,281
12764124,12504,-6042711,281
12776624,12500,-6057656,281
12789124,12500,-6066145,281
12801624,12500,-6059309,281
12814124,12500,-6052090,281
12826632,12508,-6050631,281
12839132,12500,-6048736,281
12851632,12500,-6050715,281
12864132,12500,-6052892,281
12876632,12500,-6063551,281
12889132,12500,-6073630,282
12901632,12500,-6069888,281
12914136,12504,-6061967,281
12926640,12504,-6053241,281
12939140,12500,-6034607,281
12951644,12504,-6026348,281
12964148,12504,-6026783,281
12976648,12500,-6032009,281
12989148,12500,-6045333,281
13001648,12500,-6034428,281
13014148,12500,-6025380,281
13026648,12500,-6042209,281
13039152,12504,-6048242,281
13051652,12500,-6055110,281
13064152,12500,-6063510,281
13076652,12500,-6063428,281
13089156,12504,-6061637,282
13101660,12504,-6045262,281
13114160,12500,-6038497,281
13126664,12504,-6036501,281
13139164,12500,-6032417,282
13151664,12500,-6038717,281
13164164,12500,-6027217,281
13176668,12504,-6019448,281
13189168,12500,-6026051,281
13201668,12500,-6035520,281
13214168,12500,-6034620,281
13226668,12500,-6032984,281
13239168,12500,-6032309,281
13251668,12500,-6027893,281
13264172,12504,-6032603,281
13276672,12500,-6032080,281
13289172,12500,-6045217,281
13301672,12500,-6046121,281
13314172,12500,-6037845,281
13326672,12500,-6036808,281
13339172,12500,-6035001,281
13351672,12500,-6022080,281
13364172,12500,-6013594,281
13376672,12500,-6008942,281
13389172,12500,-6007938,281
13401676,12504,-6008619,281
13414180,12504,-6012203,281
13426680,12500,-6016207,281
13439180,12500,-6027865,281
13451680,12500,-6028992,281
13464180,12500,-6021854,281
13476680,12500,-6017077,281
13489184,12504,-6014549,281
13501684,12500,-6014653,281
13514184,12500,-6013974,281
13526684,12500,-6012452,281
13539184,12500,-6019167,281
13551684,12500,-6024376,281
13564184,12500,-6021968,281
13576688,12504,-6019258,281
13589192,12504,-6017445,281
13601696,12504,-6018712,281
13614196,12500,-6019161,281
13626696,12500,-6020602,281
13639196,12500,-6020738,281
13651696,12500,-6026147,281
13664200,12504,-6021518,281
13676700,12500,-6021310,281
13689200,12500,-6020502,281
13701700,12500,-6015072,281
13714200,12500,-6011665,281
13726704,12504,-6010120,281
13739204,12500,-6011357,281
13751704,12500,-6010112,281
13764204,12500,-6012617,281
13776708,12504,-6015125,281
13789212,12504,-6008928,281
13801712,12500,-6014451,281
13814212,12500,-6014939,281
13826712,12500,-6026583,281
13839216,12504,-6035963,281
13851716,12500,-6044966,281
13864216,12500,-6047598,281
13876720,12504,-6043027,281
13889220,12500,-6033502,281
13901720,12500,-6025615,281
13914224,12504,-6034758,281
13926724,12500,-6042837,281
13939224,12500,-6040431,281
13951724,12500,-6032481,281
13964224,12500,-6029721,281
13976728,12504,-6030875,281
13989228,12500,-6026251,281
14001728,12500,-6026029,281
14014228,12500,-6033382,281
14026728,12500,-6039093,281
14039228,12500,-6038338,281
14051728,12500,-6032143,281
14064232,12504,-6031959,281
14076732,12500,-6030578,281
14089232,12500,-6032144,281
14101732,12500,-6038469,281
14114236,12504,-6030046,281
14126736,12500,-6026836,281
14139240,12504,-6026552,281
14151744,12504,-6022262,281
14164248,12504,-6020152,281
14176752,12504,-6028554,281
14189252,12500,-6027520,281
14201756,12504,-6029259,281
14214260,12504,-6026330,281
14226760,12500,-6019849,281
14239264,12504,-6020191,281
14251764,12500,-6020697,281
14264264,12500,-6019261,281
14276768,12504,-6021681,281
14289268,12500,-6024433,281
14301768,12500,-6021486,281
14314268,12500,-6022898,281
14326768,12500,-6021387,281
14339272,12504,-6022388,281
14351776,12504,-6028865,281
14364276,12500,-6028683,281
14376776,12500,-6024759,281
14389276,12500,-6024824,281
14401776,12500,-6023582,281
14414276,12500,-6025532,281
14426776,12500,-6027424,281
14439276,12500,-6028913,281
14451776,12500,-6029192,281
14464276,12500,-6028290,281
14476780,12504,-6030483,281
14489284,12504,-6023059,281
14501784,12500,-6018920,281
14514288,12504,-6022892,281
14526788,12500,-6024901,281
14539288,12500,-6024576,281
14551788,12500,-6023404,281
14564288,12500,-6028214,281
14576788,12500,-6028499,281
14589288,12500,-6023947,281
14601788,12500,-6022865,281
14614288,12500,-6024651,281
14626788,12500,-6023119,281
14639292,12504,-6020665,281
14651792,12500,-6016476,281
14664292,12500,-6015847,281
14676792,12500,-6021066,281
14689292,12500,-6024592,281
14701796,12504,-6028099,281
14714296,12500,-6027520,281
14726796,12500,-6023894,281
14739296,12500,-6019193,281
14751796,12500,-6019165,281
14764296,12500,-6025902,281
14776796,12500,-6030795,281
14789296,12500,-6030416,281
14801800,12504,-6030652,281
14814300,12500,-6028316,281
14826804,12504,-6027919,281
14839308,12504,-6025951,281
14851808,12500,-6029311,281
14864308,12500,-6040409,281
14876808,12500,-6035819,281
14889312,12504,-6022688,281
14901812,12500,-6017493,281
14914316,12504,-6020315,281
14926820,12504,-6025278,280
14939320,12500,-6031187,281
14951820,12500,-6035026,281
14964320,12500,-6025850,281
14976820,12500,-6025622,280
14989320,12500,-6032631,281
15001820,12500,-6029952,281
15014324,12504,-6028979,281
15026824,12500,-6028525,280
15039324,12500,-6027578,281
15051824,12500,-6026287,281
15064324,12500,-6021042,281
15076824,12500,-6025654,280
15089324,12500,-6026825,281
15101824,12500,-6024785,281
15114324,12500,-6025337,281
15126824,12500,-6026967,280
15139324,12500,-6030155,281
15151824,12500,-6031670,281
15164328,12504,-6039020,281
15176828,12500,-6048534,280
15189328,12500,-6047806,281
15201828,12500,-6045649,281
15214328,12500,-6042186,281
15226832,12504,-6040413,280
15239336,12504,-6028318,281
15251836,12500,-6020083,281
15264336,12500,-6022910,281
15276836,12500,-6027037,281
15289336,12500,-6030294,281
15301840,12504,-6032076,282
15314340,12500,-6023202,281
15326840,12500,-6025015,281
15339344,12504,-6023196,281
15351844,12500,-6019586,281
15364344,12500,-6022345,281
15376848,12504,-6026408,281
15389352,12504,-6029107,281
15401852,12500,-6031233,281
15414352,12500,-6032044,281
15426852,12500,-6023023,281
15439352,12500,-6022088,281
15451852,12500,-6021180,282
15464352,12500,-6020506,281
15476852,12500,-6022535,281
15489356,12504,-6020777,281
15501860,12504,-6021813,281
15514360,12500,-6024336,281
15526864,12504,-6026623,281
15539364,12500,-6028019,281
15551864,12500,-6022441,281
15564364,12500,-6013011,281
15576864,12500,-6021175,281
15589364,12500,-6024916,281
15601868,12504,-6012520,281
15614368,12500,-6007988,281
15626868,12500,-6010745,281
15639368,12500,-6013110,281
15651872,12504,-6009769,281
15664372,12500,-6012220,281
15676872,12500,-6014337,281
15689372,12500,-6014439,281
15701876,12504,-188210,281
