Times (us),interval (us),strain (raw),sensorValue0 (raw)
12591044,12500,-6064776,281
12603544,12500,-6051458,281
12616044,12500,-6051400,280
12628544,12500,-6049047,280
12641044,12500,-6047446,281
12653544,12500,-6047026,281
12666048,12504,-6053919,280
12678548,12500,-6054208,280
12691048,12500,-6044268,281
12703552,12504,-6046394,281
12716052,12500,-6045997,280
12728552,12500,-6045230,280
12741056,12504,-6048206,281
12753556,12500,-6065260,281
12766056,12500,-6063776,280
12778556,12500,-6054318,280
12791056,12500,-6041906,281
12803556,12500,-6046367,281
12816056,12500,-6053101,280
12828556,12500,-6059372,280
12841056,12500,-6058790,281
12853556,12500,-6048060,281
12866056,12500,-6053520,280
12878560,12504,-6060325,280
12891060,12500,-6062595,281
12903564,12504,-6057584,281
12916068,12504,-6066791,280
12928572,12504,-6062279,280
12941072,12500,-6054147,281
12953572,12500,-6058925,281
12966076,12504,-6055210,280
12978580,12504,-6060455,280
12991080,12500,-6065436,281
13003580,12500,-6065221,281
13016084,12504,-6058641,280
13028584,12500,-6047659,280
13041084,12500,-6046793,281
13053588,12504,-6057699,281
13066088,12500,-6050953,280
13078592,12504,-6056255,280
13091092,12500,-6057844,281
13103596,12504,-6063959,281
13116096,12500,-6057517,280
13128600,12504,-6059162,280
13141100,12500,-6069839,281
13153604,12504,-6071726,281
13166104,12500,-6070315,280
13178608,12504,-6059124,280
13191108,12500,-6051690,281
13203608,12500,-6049209,281
13216108,12500,-6047929,280
13228608,12500,-6050403,280
13241112,12504,-6052600,281
13253616,12504,-6056347,281
13266116,12500,-6058197,280
13278616,12500,-6059329,280
13291116,12500,-6061341,280
13303616,12500,-6058791,281
13316120,12504,-6059207,280
13328620,12500,-6068615,280
13341120,12500,-6069540,281
13353620,12500,-6061356,281
13366120,12500,-6054168,280
13378620,12500,-6053816,280
13391120,12500,-6054996,281
13403620,12500,-6057861,281
13416120,12500,-6060323,280
13428620,12500,-6057081,280
13441120,12500,-6054928,281
13453624,12504,-6053104,281
13466124,12500,-6055800,280
13478628,12504,-6047407,280
13491128,12500,-6046545,281
13503628,12500,-6047006,281
13516132,12504,-6040592,280
13528632,12500,-6064958,280
13541132,12500,-6070124,281
13553632,12500,-6058569,281
13566136,12504,-6060354,281
13578636,12500,-6062154,280
13591136,12500,-6060432,281
13603640,12504,-6060504,281
13616140,12500,-6060116,281
13628640,12500,-6059697,280
13641140,12500,-6067826,281
13653644,12504,-6073418,281
13666144,12500,-6073548,281
13678648,12504,-6065342,280
13691148,12500,-6054849,281
13703648,12500,-6044098,281
13716148,12500,-6036646,281
13728648,12500,-6034516,280
13741148,12500,-6034318,280
13753648,12500,-6031650,281
13766148,12500,-6033433,281
13778652,12504,-6039274,280
13791152,12500,-6036861,280
13803652,12500,-6035008,281
13816152,12500,-6036750,281
13828652,12500,-6044411,280
13841152,12500,-6051604,281
13853652,12500,-6045742,281
13866152,12500,-6039464,281
13878652,12500,-6046208,280
13891152,12500,-6051104,280
13903652,12500,-6086775,281
13916156,12504,-6074221,281
13928656,12500,-6063268,280
13941160,12504,-6070954,280
13953664,12504,-6080709,281
13966168,12504,-6083508,281
13978668,12500,-6074114,280
13991168,12500,-6077395,281
14003668,12500,-6080418,281
14016172,12504,-6084903,281
14028676,12504,-6075027,280
14041180,12504,-6069742,280
14053680,12500,-6074299,281
14066180,12500,-6069172,281
14078680,12500,-6069160,280
14091184,12504,-6078719,280
14103684,12500,-6084043,281
14116184,12500,-6079733,281
14128684,12500,-6072997,280
14141184,12500,-6077146,280
14153684,12500,-6090436,281
14166184,12500,-6081919,281
14178684,12500,-6077570,280
14191184,12500,-6079284,280
14203688,12504,-6076856,281
14216188,12500,-6071804,281
14228688,12500,-6067778,280
14241188,12500,-6063474,280
14253688,12500,-6067641,281
14266188,12500,-6073332,281
14278688,12500,-6082720,280
14291192,12504,-6074256,280
14303692,12500,-6067132,281
14316192,12500,-6063680,281
14328692,12500,-6061658,280
14341196,12504,-6065099,280
14353696,12500,-6062293,281
14366196,12500,-6072925,281
14378700,12504,-6073998,280
14391200,12500,-6070687,280
14403704,12504,-6075141,280
14416204,12500,-6076395,281
14428704,12500,-6073553,280
14441208,12504,-6070452,280
14453708,12500,-6067208,281
14466212,12504,-6062834,281
14478716,12504,-6065198,280
14491220,12504,-6067698,280
14503724,12504,-6072378,280
14516232,12508,-6076399,281
14528732,12500,-6071272,280
14541232,12500,-6073542,280
14553732,12500,-6075940,281
14566236,12504,-6073209,281
14578736,12500,-6069355,280
14591240,12504,-6067282,280
14603740,12500,-6068641,281
14616244,12504,-6073189,281
14628744,12500,-6075018,281
14641244,12500,-6072571,280
14653744,12500,-6078608,281
14666248,12504,-6078235,281
14678748,12500,-6064382,281
14691248,12500,-6061926,280
14703748,12500,-6057164,281
14716248,12500,-6059933,281
14728748,12500,-6061528,280
14741252,12504,-6058307,280
14753752,12500,-6059813,280
14766252,12500,-6063331,281
14778756,12504,-6062030,280
14791256,12500,-6063946,280
14803756,12500,-6065320,280
14816264,12508,-6062720,281
14828768,12504,-6058229,280
14841268,12500,-6053727,280
14853772,12504,-6053431,280
14866272,12500,-6051605,281
14878772,12500,-6050968,280
14891272,12500,-6050946,280
14903772,12500,-6048741,280
14916272,12500,-6051986,281
14928772,12500,-6059475,280
14941272,12500,-6059338,280
14953772,12500,-6059131,280
14966276,12504,-6063351,281
14978776,12500,-6079405,280
14991276,12500,-6088960,280
15003776,12500,-6098417,280
15016276,12500,-6100580,281
15028780,12504,-6099456,280
15041284,12504,-6108319,280
15053784,12500,-6096377,280
15066288,12504,-6097666,281
15078788,12500,-6102033,280
15091288,12500,-6100027,280
15103792,12504,-6094814,280
15116296,12504,-6094217,281
15128800,12504,-6090339,280
15141300,12500,-6089216,280
15153800,12500,-6090635,280
15166300,12500,-6089285,281
15178804,12504,-6086399,280
15191308,12504,-6092658,280
15203812,12504,-6094399,280
15216312,12500,-6085670,281
15228812,12500,-6082813,280
15241316,12504,-6084622,280
15253816,12500,-6090545,280
15266316,12500,-6096013,281
15278820,12504,-6092663,280
15291320,12500,-6089303,280
15303820,12500,-6092632,280
15316320,12500,-6095961,280
15328824,12504,-6097775,280
15341328,12504,-6096397,280
15353828,12500,-6096712,280
15366332,12504,-6097008,281
15378836,12504,-6095701,280
15391336,12500,-6096035,280
15403840,12504,-6098569,280
15416340,12500,-6098853,280
15428844,12504,-6098245,280
15441344,12500,-6092863,280
15453848,12504,-6092984,280
15466348,12500,-6091250,281
15478848,12500,-6096833,280
15491348,12500,-6097808,280
15503848,12500,-6083415,280
15516348,12500,-6083086,280
15528848,12500,-6092909,281
15541348,12500,-6094975,280
15553848,12500,-6097396,280
15566348,12500,-6091403,281
15578848,12500,-6086102,281
15591348,12500,-6086044,280
15603848,12500,-6087262,280
15616352,12504,-6086697,281
15628852,12500,-6090643,281
15641356,12504,-6093353,280
15653860,12504,-6090808,280
15666360,12500,-6087967,281
15678864,12504,-6086420,281
15691364,12500,-190403,280
