Times (us),interval (us),strain (raw),sensorValue0 (raw)
12580660,12500,-6410468,282
12593160,12500,-6411372,281
12605664,12504,-6409288,282
12618164,12500,-6412637,283
12630664,12500,-6407276,282
12643164,12500,-6404293,281
12655664,12500,-6400892,282
12668164,12500,-6399633,283
12680664,12500,-6403022,282
12693164,12500,-6400686,281
12705668,12504,-6396517,282
12718168,12500,-6400176,283
12730672,12504,-6398234,282
12743172,12500,-6397255,281
12755676,12504,-6394570,282
12768176,12500,-6392889,283
12780680,12504,-6394859,282
12793180,12500,-6395479,281
12805684,12504,-6397130,282
12818188,12504,-6394267,283
12830688,12500,-6391295,282
12843188,12500,-6397460,281
12855692,12504,-6392931,282
12868196,12504,-6390790,283
12880696,12500,-6388563,282
12893196,12500,-6389474,281
12905696,12500,-6395584,282
12918196,12500,-6394386,283
12930700,12504,-6389628,282
12943204,12504,-6392468,281
12955704,12500,-6393759,282
12968204,12500,-6396891,283
12980708,12504,-6395828,282
12993212,12504,-6396442,281
13005716,12504,-6395205,281
13018216,12500,-6393228,283
13030716,12500,-6399209,282
13043220,12504,-6400598,281
13055724,12504,-6399467,281
13068228,12504,-6400897,283
13080728,12500,-6401412,282
13093232,12504,-6402200,281
13105732,12500,-6399393,281
13118236,12504,-6396970,283
13130736,12500,-6398312,282
13143236,12500,-6401354,281
13155736,12500,-6400122,282
13168240,12504,-6398634,283
13180744,12504,-6397441,282
13193244,12500,-6397972,281
13205744,12500,-6399009,281
13218248,12504,-6402369,283
13230748,12500,-6400381,282
13243248,12500,-6399352,281
13255748,12500,-6398991,281
13268252,12504,-6393505,283
13280752,12500,-6394132,282
13293252,12500,-6401627,281
13305752,12500,-6409462,281
13318256,12504,-6409727,283
13330756,12500,-6410198,282
13343256,12500,-6413795,281
13355756,12500,-6403601,281
13368256,12500,-6397496,283
13380756,12500,-6395562,283
13393256,12500,-6396810,281
13405760,12504,-6397351,281
13418260,12500,-6397088,283
13430760,12500,-6396237,282
13443264,12504,-6396680,281
13455768,12504,-6401310,281
13468272,12504,-6402609,283
13480772,12500,-6399546,283
13493272,12500,-6397200,281
13505772,12500,-6400233,281
13518272,12500,-6399236,283
13530772,12500,-6399427,283
13543272,12500,-6397451,281
13555772,12500,-6395266,281
13568272,12500,-6394858,283
13580772,12500,-6396114,283
13593272,12500,-6395596,281
13605776,12504,-6391173,281
13618280,12504,-6399383,283
13630780,12500,-6395414,283
13643280,12500,-6392658,281
13655780,12500,-6391858,281
13668284,12504,-6389656,282
13680784,12500,-6394325,283
13693288,12504,-6397200,281
13705788,12500,-6399238,281
13718292,12504,-6396026,282
13730792,12500,-6397679,283
13743292,12500,-6406824,281
13755792,12500,-6405492,281
13768296,12504,-6403514,282
13780796,12500,-6402428,283
13793296,12500,-6400844,281
13805796,12500,-6402390,281
13818296,12500,-6402302,282
13830796,12500,-6399204,283
13843300,12504,-6398143,281
13855800,12500,-6401959,281
13868300,12500,-6400820,282
13880800,12500,-6398774,283
13893300,12500,-6396416,281
13905804,12504,-6395581,281
13918308,12504,-6392429,282
13930808,12500,-6391296,283
13943308,12500,-6394069,281
13955808,12500,-6395526,281
13968308,12500,-6395974,282
13980808,12500,-6390049,283
13993308,12500,-6387798,281
14005808,12500,-6388523,281
14018308,12500,-6393996,282
14030812,12504,-6396881,283
14043312,12500,-6392372,281
14055812,12500,-6390615,281
14068312,12500,-6389595,282
14080812,12500,-6396512,283
14093320,12508,-6400621,281
14105820,12500,-6410836,281
14118320,12500,-6418070,282
14130820,12500,-6416821,283
14143320,12500,-6415995,281
14155820,12500,-6414465,281
14168320,12500,-6405537,282
14180820,12500,-6402371,283
14193320,12500,-6403473,282
14205820,12500,-6404808,281
14218320,12500,-6404155,282
14230820,12500,-6401872,283
14243320,12500,-6401133,282
14255824,12504,-6402042,281
14268328,12504,-6403409,282
14280832,12504,-6395860,283
14293332,12500,-6394600,282
14305832,12500,-6401691,281
14318332,12500,-6406535,282
14330836,12504,-6406442,283
14343336,12500,-6399345,282
14355836,12500,-6396872,281
14368340,12504,-6402815,282
14380844,12504,-6411408,283
14393344,12500,-6411826,282
14405844,12500,-6406155,281
14418344,12500,-6403374,282
14430844,12500,-6400826,283
14443344,12500,-6399605,282
14455844,12500,-6398738,281
14468344,12500,-6397360,282
14480844,12500,-6399685,283
14493344,12500,-6404478,282
14505844,12500,-6406521,281
14518344,12500,-6411673,282
14530844,12500,-6414273,283
14543344,12500,-6412773,282
14555844,12500,-6410772,281
14568344,12500,-6407399,282
14580844,12500,-6408279,283
14593348,12504,-6411631,282
14605852,12504,-6414082,281
14618352,12500,-6413111,282
14630856,12504,-6410331,283
14643356,12500,-6411865,282
14655856,12500,-6412905,281
14668356,12500,-6411061,282
14680856,12500,-6409828,283
14693360,12504,-6409723,282
14705860,12500,-6411319,281
14718360,12500,-6411888,282
14730864,12504,-6412667,283
14743364,12500,-6413021,282
14755864,12500,-6411530,281
14768364,12500,-6419055,282
14780864,12500,-6415022,283
14793368,12504,-6406047,282
14805872,12504,-6404636,281
14818372,12500,-6407075,282
14830872,12500,-6408427,283
14843372,12500,-6408670,282
14855876,12504,-6408560,281
14868376,12500,-6411378,282
14880880,12504,-6414218,283
14893380,12500,-6413821,282
14905880,12500,-6409636,281
14918380,12500,-6407985,282
14930884,12504,-6402792,283
14943384,12500,-6400302,282
14955888,12504,-6399186,281
14968392,12504,-6399666,282
14980892,12500,-6395322,283
14993396,12504,-6392924,282
15005896,12500,-6395808,281
15018400,12504,-6401778,281
15030900,12500,-6403108,283
15043400,12500,-6406505,282
15055900,12500,-6407748,281
15068400,12500,-6407130,281
15080900,12500,-6405009,283
15093404,12504,-6404040,282
15105904,12500,-6404963,281
15118404,12500,-6405203,281
15130904,12500,-6407771,283
15143408,12504,-6405386,282
15155908,12500,-6405585,281
15168408,12500,-6404094,281
15180912,12504,-6400504,283
15193416,12504,-6398214,282
15205916,12500,-6397534,281
15218416,12500,-6398962,281
15230916,12500,-6399830,283
15243416,12500,-6399139,282
15255916,12500,-6400949,281
15268420,12504,-6399894,281
15280924,12504,-6399568,283
15293428,12504,-6402653,282
15305928,12500,-6400663,281
15318428,12500,-6397304,281
15330928,12500,-6396565,283
15343428,12500,-6397966,282
15355928,12500,-6399538,281
15368432,12504,-6401302,281
15380932,12500,-6401047,283
15393436,12504,-6401921,282
15405936,12500,-6406551,281
15418436,12500,-6404113,281
15430936,12500,-6407119,282
15443436,12500,-6417884,282
15455936,12500,-6418839,281
15468440,12504,-6415958,281
15480944,12504,-6410328,282
15493444,12500,-6402691,282
15505944,12500,-6400677,281
15518444,12500,-6400230,281
15530948,12504,-6397678,282
15543448,12500,-6399687,282
15555952,12504,-6399327,281
15568452,12500,-6395316,281
15580952,12500,-6395468,282
15593452,12500,-6394791,282
15605952,12500,-6394006,281
15618452,12500,-6395514,281
15630952,12500,-6397823,282
15643452,12500,-6400951,282
15655956,12504,-6400192,281
15668456,12500,-6398689,281
15680956,12500,-6397591,282
