Times (us),interval (us),strain (raw),sensorValue0 (raw)
13551992,12504,8388607,290
13564492,12500,8388607,290
13576996,12504,8388607,290
13589496,12500,8388607,290
13601996,12500,8388607,289
13614496,12500,8388607,290
13627000,12504,8388607,290
13639504,12504,8388607,290
13652004,12500,8388607,290
13664508,12504,8388607,290
13677008,12500,8388607,290
13689512,12504,8388607,290
13702016,12504,8388607,290
13714516,12500,8388607,290
13727020,12504,8388607,290
13739524,12504,8388607,290
13752024,12500,8388607,290
13764524,12500,8388607,290
13777024,12500,8388607,290
13789524,12500,8388607,290
13802024,12500,8388607,290
13814528,12504,8388607,290
13827028,12500,8388607,290
13839528,12500,8388607,290
13852028,12500,8388607,290
13864528,12500,8388607,290
13877028,12500,8388607,290
13889528,12500,8388607,290
13902032,12504,8388607,290
13914536,12504,8388607,290
13927040,12504,8388607,290
13939540,12500,8388607,290
13952040,12500,8388607,290
13964540,12500,8388607,290
13977044,12504,8388607,290
13989544,12500,8388607,290
14002044,12500,8388607,290
14014544,12500,8388607,290
14027044,12500,8388607,291
14039548,12504,8388607,290
14052048,12500,8388607,290
14064548,12500,8388607,290
14077048,12500,8388607,290
14089548,12500,8388607,290
14102048,12500,8388607,290
14114548,12500,8388607,290
14127048,12500,8388607,290
14139552,12504,8388607,290
14152056,12504,8388607,290
14164560,12504,8388607,290
14177064,12504,8388607,290
14189572,12508,8388607,290
14202072,12500,8388607,290
14214572,12500,8388607,290
14227072,12500,8388607,290
14239572,12500,8388607,290
14252072,12500,8388607,290
14264576,12504,8388607,290
14277080,12504,8388607,290
14289584,12504,8388607,290
14302084,12500,8388607,289
14314584,12500,8388607,290
14327084,12500,8388607,290
14339584,12500,8388607,290
14352088,12504,8388607,289
14364588,12500,8388607,290
14377088,12500,8388607,290
14389588,12500,8388607,290
14402088,12500,8388607,289
14414588,12500,8388607,290
14427088,12500,8388607,290
14439588,12500,8388607,290
14452088,12500,8388607,289
14464588,12500,8388607,290
14477092,12504,8388607,290
14489596,12504,8388607,290
14502096,12500,8388607,289
14514596,12500,8388607,290
14527096,12500,8388607,290
14539600,12504,8388607,290
14552104,12504,8388607,289
14564604,12500,8388607,289
14577104,12500,8388607,290
14589608,12504,8388607,290
14602108,12500,8388607,289
14614612,12504,8388607,289
14627116,12504,8388607,290
14639616,12500,8388607,290
14652116,12500,8388607,289
14664616,12500,8388607,289
14677116,12500,8388607,290
14689620,12504,8388607,290
14702120,12500,8388607,289
14714620,12500,8388607,289
14727120,12500,8388607,290
14739620,12500,8388607,290
14752120,12500,8388607,289
14764624,12504,8388607,289
14777124,12500,8388607,290
14789628,12504,8388607,290
14802132,12504,8388607,289
14814632,12500,8388607,289
14827132,12500,8388607,290
14839636,12504,8388607,290
14852136,12500,8388607,289
14864636,12500,8388607,289
14877136,12500,8388607,290
14889636,12500,8388607,290
14902136,12500,8388607,289
14914640,12504,8388607,289
14927140,12500,8388607,290
14939640,12500,8388607,290
14952140,12500,8388607,289
14964640,12500,8388607,289
14977140,12500,8388607,290
14989640,12500,8388607,290
15002140,12500,8388607,289
15014640,12500,8388607,289
15027140,12500,8388607,290
15039640,12500,8388607,290
15052140,12500,8388607,289
15064640,12500,8388607,289
15077144,12504,8388607,290
15089644,12500,8388607,290
15102144,12500,8388607,289
15114644,12500,8388607,289
15127144,12500,8388607,290
15139648,12504,8388607,290
15152148,12500,8388607,289
15164648,12500,8388607,289
15177148,12500,8388607,290
15189648,12500,8388607,290
15202152,12504,8388607,289
15214652,12500,8388607,289
15227156,12504,8388607,290
15239656,12500,8388607,290
15252156,12500,8388607,289
15264656,12500,8388607,289
15277160,12504,8388607,290
15289660,12500,8388607,290
15302160,12500,8388607,289
15314660,12500,8388607,289
15327160,12500,8388607,289
15339660,12500,8388607,290
15352160,12500,8388607,289
15364660,12500,8388607,289
15377164,12504,8388607,289
15389664,12500,8388607,290
15402164,12500,8388607,289
15414664,12500,8388607,289
15427164,12500,8388607,289
15439668,12504,8388607,290
15452168,12500,8388607,289
15464668,12500,8388607,289
15477168,12500,8388607,289
15489672,12504,8388607,290
15502172,12500,8388607,290
15514672,12500,8388607,289
15527176,12504,8388607,289
15539676,12500,8388607,290
15552180,12504,8388607,289
15564680,12500,8388607,289
15577180,12500,8388607,289
15589680,12500,8388607,290
15602180,12500,8388607,289
15614684,12504,8388607,289
15627184,12500,8388607,289
15639684,12500,8388607,290
15652184,12500,8388607,289
15664688,12504,8388607,289
15677188,12500,8388607,289
15689688,12500,8388607,290
