Times (us),interval (us),strain (raw),sensorValue0 (raw)
12611684,12500,-6199213,281
12624184,12500,-6204967,281
12636684,12500,-6201623,281
12649192,12508,-6203220,281
12661692,12500,-6202465,281
12674192,12500,-6199269,281
12686692,12500,-6192239,281
12699192,12500,-6188913,281
12711692,12500,-6187070,281
12724192,12500,-6180712,281
12736696,12504,-6183921,281
12749196,12500,-6193743,281
12761696,12500,-6198912,281
12774196,12500,-6199953,281
12786696,12500,-6196839,281
12799196,12500,-6201012,281
12811696,12500,-6203113,281
12824200,12504,-6205327,281
12836700,12500,-6208087,281
12849200,12500,-6201632,281
12861704,12504,-6198677,281
12874204,12500,-6201385,281
12886708,12504,-6204265,281
12899208,12500,-6206219,281
12911708,12500,-6205886,281
12924212,12504,-6205366,281
12936716,12504,-6208706,281
12949216,12500,-6205297,281
12961716,12500,-6203455,281
12974216,12500,-6206850,281
12986720,12504,-6204346,281
12999220,12500,-6197842,281
13011724,12504,-6193677,281
13024228,12504,-6194112,281
13036728,12500,-6176457,281
13049228,12500,-6170946,281
13061728,12500,-6172341,281
13074228,12500,-6183178,281
13086728,12500,-6185314,281
13099232,12504,-6181280,281
13111732,12500,-6180743,281
13124232,12500,-6183377,281
13136732,12500,-6177834,281
13149232,12500,-6178477,281
13161732,12500,-6192406,281
13174236,12504,-6197889,281
13186740,12504,-6200251,281
13199240,12500,-6204672,281
13211744,12504,-6203816,281
13224244,12500,-6205370,281
13236748,12504,-6205916,281
13249252,12504,-6204793,281
13261752,12500,-6207032,281
13274252,12500,-6205775,281
13286752,12500,-6201154,281
13299256,12504,-6202154,281
13311756,12500,-6201445,281
13324260,12504,-6202889,281
13336764,12504,-6201883,281
13349264,12500,-6200007,281
13361768,12504,-6198322,281
13374272,12504,-6198316,281
13386772,12500,-6198144,281
13399272,12500,-6198462,281
13411772,12500,-6203268,281
13424272,12500,-6204308,281
13436772,12500,-6198281,281
13449272,12500,-6195098,281
13461772,12500,-6200861,281
13474272,12500,-6205652,281
13486772,12500,-6204863,281
13499272,12500,-6196110,281
13511772,12500,-6194802,281
13524272,12500,-6201231,281
13536772,12500,-6202147,281
13549272,12500,-6198715,281
13561772,12500,-6198571,281
13574272,12500,-6199544,281
13586772,12500,-6198335,281
13599276,12504,-6198033,281
13611776,12500,-6198921,281
13624276,12500,-6198341,281
13636776,12500,-6197371,281
13649280,12504,-6199109,281
13661780,12500,-6195039,281
13674284,12504,-6200187,281
13686792,12508,-6204238,281
13699292,12500,-6203070,281
13711796,12504,-6199019,281
13724296,12500,-6199919,281
13736796,12500,-6200328,281
13749300,12504,-6194867,281
13761800,12500,-6187585,281
13774300,12500,-6187725,281
13786800,12500,-6193490,281
13799300,12500,-6191109,281
13811804,12504,-6190406,281
13824304,12500,-6189522,281
13836804,12500,-6186011,281
13849304,12500,-6182893,281
13861804,12500,-6176665,281
13874304,12500,-6176777,281
13886804,12500,-6184460,281
13899304,12500,-6189822,281
13911808,12504,-6194819,281
13924308,12500,-6192655,281
13936808,12500,-6187143,281
13949312,12504,-6188288,281
13961812,12500,-6185184,281
13974312,12500,-6186590,281
13986812,12500,-6188011,281
13999312,12500,-6187291,281
14011816,12504,-6194359,281
14024316,12500,-6198125,281
14036816,12500,-6199711,281
14049316,12500,-6198359,281
14061820,12504,-6196185,281
14074324,12504,-6197029,281
14086828,12504,-6196076,281
14099328,12500,-6188562,281
14111832,12504,-6186592,281
14124336,12504,-6190521,281
14136836,12500,-6193861,281
14149340,12504,-6192955,281
14161840,12500,-6191602,281
14174340,12500,-6188618,281
14186844,12504,-6192429,281
14199344,12500,-6194565,281
14211848,12504,-6199446,281
14224348,12500,-6202116,281
14236848,12500,-6205384,281
14249348,12500,-6204686,281
14261848,12500,-6203673,281
14274348,12500,-6204064,281
14286852,12504,-6210412,281
14299356,12504,-6213439,281
14311856,12500,-6197913,281
14324360,12504,-6199301,281
14336860,12500,-6204947,281
14349360,12500,-6203479,281
14361860,12500,-6205074,281
14374360,12500,-6215718,281
14386860,12500,-6219535,281
14399360,12500,-6217908,281
14411864,12504,-6217044,281
14424364,12500,-6213991,281
14436864,12500,-6217859,281
14449364,12500,-6218657,281
14461864,12500,-6217844,281
14474364,12500,-6212770,281
14486864,12500,-6208127,281
14499364,12500,-6210579,281
14511864,12500,-6207078,281
14524364,12500,-6208448,281
14536868,12504,-6212779,281
14549368,12500,-6210401,281
14561868,12500,-6209483,281
14574368,12500,-6215372,281
14586868,12500,-6210757,281
14599368,12500,-6204377,281
14611868,12500,-6204165,281
14624368,12500,-6201481,281
14636868,12500,-6204164,281
14649368,12500,-6201328,281
14661868,12500,-6200428,281
14674372,12504,-6205723,281
14686876,12504,-6210372,281
14699380,12504,-6211635,281
14711880,12500,-6216528,281
14724380,12500,-6215348,281
14736880,12500,-6212942,281
14749380,12500,-6213050,281
14761880,12500,-6208969,281
14774380,12500,-6209922,281
14786884,12504,-6218014,281
14799388,12504,-6217052,281
14811888,12500,-6214370,281
14824388,12500,-6218066,282
14836892,12504,-6215715,281
14849392,12500,-6210944,281
14861892,12500,-6216524,281
14874396,12504,-6221650,281
14886896,12500,-6220677,281
14899396,12500,-6214527,281
14911896,12500,-6210705,281
14924396,12500,-6210705,281
14936896,12500,-6216742,281
14949396,12500,-6219911,281
14961896,12500,-6222263,281
14974400,12504,-6210544,281
14986904,12504,-6203558,281
14999404,12500,-6210011,281
15011904,12500,-6207302,281
15024408,12504,-6201101,281
15036908,12500,-6200361,281
15049412,12504,-6199655,281
15061916,12504,-6197470,281
15074416,12500,-6196056,281
15086916,12500,-6202268,281
15099416,12500,-6207107,281
15111916,12500,-6206694,281
15124420,12504,-6204593,281
15136920,12500,-6201515,281
15149424,12504,-6205288,281
15161928,12504,-6212366,281
15174428,12500,-6215653,281
15186928,12500,-6214790,281
15199428,12500,-6212984,281
15211928,12500,-6214440,281
15224432,12504,-6217287,281
15236932,12500,-6211254,281
15249436,12504,-6198230,281
15261936,12500,-6196218,281
15274436,12500,-6200799,281
15286936,12500,-6206137,281
15299436,12500,-6210669,281
15311936,12500,-6212683,281
15324436,12500,-6219032,281
15336936,12500,-6226496,281
15349436,12500,-6228346,281
15361936,12500,-6228721,281
15374440,12504,-6220814,281
15386944,12504,-6213625,281
15399444,12500,-6210405,281
15411944,12500,-6204057,281
15424444,12500,-6206277,281
15436944,12500,-6209889,281
15449448,12504,-6210888,281
15461952,12504,-6201159,281
15474452,12500,-6210781,281
15486956,12504,-6215709,281
15499456,12500,-6209013,281
15511956,12500,-6213014,281
15524456,12500,-6222017,281
15536956,12500,-6217575,281
15549460,12504,-6213686,281
15561960,12500,-6210348,281
15574460,12500,-6210834,281
15586964,12504,-6214807,281
15599464,12500,-6229642,281
15611964,12500,-6238267,281
15624464,12500,-6237487,281
15636964,12500,-6238145,281
15649464,12500,-6237583,281
15661964,12500,-6233152,281
15674468,12504,-6243437,281
15686968,12500,-6254155,281
15699468,12500,-6264400,281
15711968,12500,-6271841,281
