"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.387703671E1,-1.510359192E0,4.721481628E0,-7.060517578E0,8.626962509E0
1.388698871E1,-1.126557312E0,4.214036865E0,-7.564070435E0,8.731689391E0
1.389694171E1,-3.619473267E-1,4.614903259E0,-8.480165405E0,9.661342726E0
1.390689471E1,6.738986206E-1,5.034929810E0,-8.152347107E0,9.605489102E0
1.391684671E1,1.465452576E0,5.542823639E0,-8.158484344E0,9.971525056E0
1.392679971E1,1.354832611E0,5.167703705E0,-9.362131348E0,1.077915750E1
1.393675171E1,1.003513184E0,5.053341522E0,-9.736353149E0,1.101543789E1
1.394670471E1,8.637039185E-1,4.837041321E0,-1.042641815E1,1.152619402E1
1.395665771E1,1.624571686E0,4.884193268E0,-1.112142288E1,1.225482044E1
1.396660971E1,2.041754150E0,3.691473541E0,-1.108804230E1,1.186340672E1
1.397656271E1,1.643582153E0,3.194057922E0,-1.108235413E1,1.164997602E1
1.398651471E1,9.148974609E-1,2.996319122E0,-1.141571091E1,1.183779630E1
1.399646771E1,8.352630615E-1,3.071612549E0,-1.268881348E1,1.308198974E1
1.400642071E1,-4.342469788E-1,2.378254395E0,-1.307710602E1,1.329869791E1
1.401637271E1,-1.453178101E0,1.543590088E0,-1.222867035E1,1.241107471E1
1.402632571E1,-3.231330414E0,1.667682037E0,-1.118623810E1,1.176242247E1
1.403627771E1,-5.000202026E0,1.319805450E0,-9.583520966E0,1.088980169E1
1.404623071E1,-4.320016479E0,1.350042572E0,-9.272018738E0,1.031772692E1
1.405618271E1,-4.747826843E0,2.095193024E0,-8.202343140E0,9.706190114E0
1.406613571E1,-5.244943085E0,1.896256714E0,-7.920329590E0,9.686941638E0
1.407608871E1,-5.104834442E0,2.694097595E0,-7.908055115E0,9.790548107E0
1.408604071E1,-5.434748383E0,2.576591949E0,-8.626261597E0,1.051606890E1
1.409599371E1,-6.018833771E0,2.293979645E0,-8.964109039E0,1.103829486E1
1.410594571E1,-5.716312866E0,2.659070435E0,-8.913364563E0,1.091764426E1
1.411589871E1,-5.704038391E0,3.746858368E0,-8.307274933E0,1.075108452E1
1.412585071E1,-5.907615051E0,4.877756653E0,-8.029153290E0,1.109773527E1
1.413580371E1,-4.648134155E0,5.337001648E0,-8.183033295E0,1.081900049E1
1.414575671E1,-3.385809174E0,5.159021759E0,-8.757239227E0,1.071300369E1
1.415570871E1,-2.707719269E0,4.789589996E0,-9.564510498E0,1.103411877E1
1.416566171E1,-1.289718018E0,3.298390961E0,-1.045291306E1,1.103658221E1
1.417561342E1,-4.523593140E-1,1.747765503E0,-1.126901596E1,1.141271370E1
1.418556642E1,-9.147477722E-1,2.774630127E0,-1.164159119E1,1.200258227E1
1.419551942E1,-1.263073425E0,3.783681793E0,-1.152618118E1,1.219690350E1
1.420547142E1,-1.458267517E0,5.898334351E0,-1.062295944E1,1.223781678E1
1.421542442E1,-8.657995605E-1,3.604504395E0,-1.039887543E1,1.103986734E1
1.422537642E1,2.483335876E-1,3.158282318E0,-9.433083801E0,9.950853570E0
1.423532942E1,1.302591248E0,4.209546204E0,-8.173004150E0,9.285204362E0
1.424528142E1,5.872288513E-1,5.582790527E0,-8.493188324E0,1.018069918E1
1.425523442E1,3.839515686E-1,6.153254242E0,-8.205785980E0,1.026376540E1
1.426518742E1,2.174977112E-1,5.642216949E0,-9.297316132E0,1.087759186E1
1.427513942E1,-7.002438354E-1,6.234535217E0,-8.259823608E0,1.037229275E1
1.428509242E1,-1.264720001E0,7.411837006E0,-7.141798553E0,1.037015579E1
1.429504442E1,-1.385219421E0,8.397387543E0,-6.402635651E0,1.065029078E1
1.430499742E1,-8.250842285E-1,8.161328430E0,-6.793323212E0,1.065069416E1
1.431495042E1,-9.650431824E-1,8.642877045E0,-6.617289276E0,1.092790690E1
1.432490242E1,-7.918533325E-1,8.430169373E0,-4.520000610E0,9.598186957E0
1.433485542E1,-1.537303162E-1,8.009544067E0,-5.480702820E0,9.706417082E0
1.434480742E1,4.736151123E-1,6.703210602E0,-5.448968811E0,8.651508814E0
1.435476042E1,3.769161987E-1,5.965843964E0,-5.752238159E0,8.295878727E0
1.436471242E1,-8.337661743E-2,5.870492249E0,-6.094426575E0,8.462367646E0
1.437466542E1,-7.268884277E-1,5.810317383E0,-6.037395172E0,8.410606122E0
1.438461842E1,-1.554816742E0,5.333409119E0,-6.121520233E0,8.266542076E0
1.439457042E1,-2.206561432E0,5.009183350E0,-5.457650757E0,7.729604321E0
1.440452342E1,-2.643053741E0,5.078938293E0,-5.332810364E0,7.824334709E0
1.441447542E1,-2.997965698E0,4.853956146E0,-5.281317444E0,7.774381168E0
1.442442842E1,-3.047662354E0,4.735552368E0,-5.000950470E0,7.531481106E0
1.443438142E1,-2.060914307E0,4.454586639E0,-5.170098724E0,7.128859006E0
1.444433342E1,-1.504970398E0,4.387825470E0,-7.977360992E0,9.228013690E0
1.445428642E1,-1.088985443E0,4.525389404E0,-8.066725159E0,9.313275114E0
1.446423842E1,-2.680924988E-1,5.145250397E0,-8.680149536E0,1.009408100E1
1.447419142E1,7.194039917E-1,4.806355133E0,-8.276139679E0,9.597555926E0
1.448414342E1,8.729846191E-1,5.465284882E0,-1.047312103E1,1.184557745E1
1.449409642E1,-5.210664368E-1,5.028642883E0,-1.180954193E1,1.284616830E1
1.450404942E1,-2.399210815E0,5.419330444E0,-9.688901825E0,1.135782433E1
1.451400142E1,-3.625311127E0,4.979395294E0,-7.587272186E0,9.772612624E0
1.452395442E1,-3.972738647E0,4.603826294E0,-6.758146362E0,9.091227154E0
1.453390642E1,-3.830684052E0,5.030139771E0,-7.013215942E0,9.442544375E0
1.454385942E1,-3.917503510E0,4.864284668E0,-7.576943665E0,9.819275654E0
1.455381242E1,-4.214635620E0,4.118236084E0,-6.970404968E0,9.127407478E0
1.456376442E1,-3.782933350E0,3.621718597E0,-6.967111816E0,8.715966807E0
1.457371742E1,-2.621348877E0,3.692970428E0,-7.148085480E0,8.461951698E0
1.458366942E1,-1.357826385E0,3.902235260E0,-7.059320068E0,8.179555755E0
1.459362242E1,-1.222956848E-1,4.108506317E0,-7.681576080E0,8.712140464E0
1.460357442E1,5.209167480E-2,4.226161652E0,-8.004155273E0,9.051500289E0
1.461352742E1,-1.279838562E-1,4.316723328E0,-7.969427490E0,9.064339726E0
1.462348042E1,-3.796105957E-1,4.287534027E0,-7.483537903E0,8.633098620E0
1.463343242E1,-1.135239258E0,4.369413757E0,-7.668702850E0,8.898850946E0
1.464338542E1,-1.593735809E0,4.396058350E0,-7.798932037E0,9.093330730E0
1.465333742E1,-2.848576355E-1,5.244643707E0,-7.813601532E0,9.414871236E0
1.466329042E1,-5.029541016E-1,5.056634674E0,-7.638465729E0,9.174348791E0
1.467324342E1,-9.726773071E-1,5.420378265E0,-9.670340424E0,1.112843590E1
1.468319542E1,-7.668553162E-1,6.306984558E0,-1.335882019E1,1.479270760E1
1.469314842E1,1.414558411E-1,6.793173523E0,-1.155058044E1,1.340086284E1
1.470310042E1,2.077679443E-1,6.709347839E0,-7.239844666E0,9.872885431E0
1.471305342E1,-9.512718201E-1,7.475754089E0,-5.549110565E0,9.358656172E0
1.472300542E1,-1.233584747E0,8.663534088E0,-7.156318359E0,1.130448790E1
1.473295842E1,-1.180295563E0,8.581654358E0,-6.868167572E0,1.105484577E1
1.474291142E1,-1.802850952E0,8.553063812E0,-7.493567047E0,1.151341475E1
1.475286342E1,-1.922901306E0,5.503006439E0,-9.328152008E0,1.099977496E1
1.476281642E1,-9.081614685E-1,6.503825226E0,-1.097921860E1,1.279326936E1
1.477276842E1,-1.729802856E0,7.013365631E0,-1.360101654E1,1.540023267E1
1.478272142E1,-5.432203674E0,5.626799011E0,-1.464210159E1,1.660002539E1
1.479267342E1,-8.076005859E0,7.433841248E0,-1.285736298E1,1.690549168E1
1.480262642E1,-6.962920532E0,1.169787415E1,-1.037043457E1,1.711339928E1
1.481257942E1,-4.986430664E0,1.531644928E1,-1.124641296E1,1.964535349E1
1.482253142E1,-2.443518677E0,1.444825470E1,-1.257714569E1,1.931081151E1
1.483248442E1,3.957769775E-1,1.093865295E1,-1.161809006E1,1.596216729E1
1.484243642E1,1.487307129E0,9.866282959E0,-1.143187729E1,1.517377475E1
1.485238942E1,9.548643494E-1,7.999514923E0,-1.207314377E1,1.451429659E1
1.486234242E1,-2.559677124E-1,7.783514099E0,-1.154938293E1,1.392971132E1
1.487229442E1,-1.720971222E0,8.359067230E0,-1.102741837E1,1.394416375E1
1.488224742E1,-2.435136108E0,9.381590881E0,-1.095496902E1,1.462721715E1
1.489219942E1,-2.222428436E0,9.689350891E0,-1.146346161E1,1.517345250E1
1.490215242E1,-1.951342163E0,1.109388016E1,-1.210936844E1,1.653840129E1
1.491210442E1,-1.976789246E0,1.112830856E1,-1.225456650E1,1.667097319E1
1.492205742E1,-2.294578400E0,1.047147446E1,-1.201102295E1,1.609911611E1
1.493201042E1,-2.255809021E0,1.000998413E1,-1.169488037E1,1.555823523E1
1.494196242E1,-2.104773102E0,9.874216461E0,-1.178783707E1,1.552041634E1
1.495191542E1,-1.851649475E0,9.814640350E0,-1.164039368E1,1.533800952E1
1.496186742E1,-1.318607941E0,9.345366211E0,-1.076022400E1,1.431282701E1
1.497182042E1,-1.080303497E0,1.059242294E1,-8.384214935E0,1.355217841E1
1.498177342E1,-1.783690796E0,8.973240051E0,-7.625293121E0,1.190989862E1
1.499172542E1,-2.848127289E0,7.423363037E0,-7.254214783E0,1.076298193E1
1.500167842E1,-3.093766479E0,9.068741455E0,-6.298901367E0,1.146689239E1
1.501163042E1,-3.022814026E0,9.146878967E0,-4.940625916E0,1.082647606E1
1.502158342E1,-2.357297974E0,4.399052124E0,-4.399201813E0,6.652930927E0
1.503153542E1,-2.582130432E0,3.510649567E0,-5.180427246E0,6.769703420E0
1.504148842E1,-2.267185364E0,2.153571625E0,-4.948858795E0,5.853990399E0
1.505144142E1,-1.709445190E0,1.169068909E-1,-3.780388641E0,4.150567234E0
1.506139342E1,-1.157093811E0,4.553530884E-1,-1.551523590E0,1.988325419E0
1.507134642E1,-8.107141113E-1,1.732946320E0,1.619631958E-1,1.920050102E0
1.508129842E1,-1.390159149E0,3.365301819E0,-1.128652954E-1,3.642874877E0
1.509125142E1,-2.292632446E0,4.377197571E0,-9.009764099E-1,5.022726411E0
1.510120342E1,-3.096011810E0,4.994513855E0,-1.508413239E0,6.066775773E0
1.511115642E1,-3.268752594E0,5.431155853E0,-2.113455048E0,6.681982465E0
1.512110942E1,-2.900518341E0,5.863456879E0,-2.435585175E0,6.980344430E0
1.513106142E1,-2.258204041E0,5.664370880E0,-2.659369812E0,6.652580759E0
1.514101442E1,-1.647923126E0,5.458997955E0,-3.489842834E0,6.685455281E0
1.515096642E1,-1.562600555E0,6.068380737E0,-5.190007324E0,8.136531281E0
1.516091942E1,-2.168989563E0,6.860683136E0,-6.590195618E0,9.757262275E0
1.517087242E1,-2.758613434E0,7.142546997E0,-6.484066315E0,1.003339632E1
1.518082404E1,-2.894381104E0,7.030879211E0,-5.015769653E0,9.108712844E0
1.519077704E1,-2.538271637E0,6.518494720E0,-3.993246002E0,8.054788014E0
1.520072904E1,-1.992805939E0,5.915997620E0,-4.076772308E0,7.455895372E0
1.521068204E1,-1.564247131E0,5.494025116E0,-4.517904968E0,7.283038265E0
1.522063404E1,-1.407523041E0,5.154231720E0,-4.387226715E0,6.913391641E0
1.523058704E1,-1.369502106E0,4.131857758E0,-4.104315033E0,5.982740713E0
1.524054004E1,-1.208886108E0,3.072959747E0,-5.034331055E0,6.020712283E0
1.525049204E1,-9.764195251E-1,2.764451294E0,-5.837860107E0,6.532702096E0
1.526044504E1,-6.659651184E-1,3.573668518E0,-5.897885284E0,6.928179201E0
1.527039704E1,-2.674937439E-1,4.985532532E0,-6.173462219E0,7.939692897E0
1.528035004E1,3.333567810E-1,6.002068634E0,-6.069278870E0,8.542370902E0
1.529030304E1,7.153623962E-1,6.460265808E0,-6.047274628E0,8.877854926E0
1.530025504E1,3.110531616E-1,7.184609528E0,-6.728957062E0,9.848564935E0
1.531020804E1,-5.337899780E-1,8.143066406E0,-7.168592834E0,1.086200651E1
1.532016004E1,-1.605860596E0,8.892557831E0,-7.220983887E0,1.156715096E1
1.533011304E1,-2.744542694E0,8.791368256E0,-7.012916565E0,1.157590900E1
1.534006504E1,-3.497327271E0,8.013885040E0,-6.990912323E0,1.119493218E1
1.535001804E1,-3.935166779E0,7.287595367E0,-7.008575592E0,1.084964127E1
1.535997104E1,-3.965703278E0,6.633605347E0,-6.621929626E0,1.017749843E1
1.536992304E1,-3.427871704E0,5.855523376E0,-5.904920654E0,8.994751045E0
1.537987604E1,-2.465073853E0,4.599635010E0,-5.387596436E0,7.500628419E0
1.538982804E1,-1.309626617E0,2.843187561E0,-5.194647675E0,6.064915650E0
1.539978104E1,-1.145118713E-1,1.017134857E0,-5.557493134E0,5.650965069E0
1.540973304E1,9.587562561E-1,-1.564247131E-1,-6.047574005E0,6.125098660E0
1.541968604E1,9.208850098E-1,-1.145268402E0,-6.360124054E0,6.527698438E0
1.542963904E1,6.002517700E-2,-1.623224487E0,-7.270530853E0,7.449770443E0
1.543959104E1,-6.839277649E-1,-1.124761047E0,-8.150251465E0,8.255873276E0
1.544954404E1,-1.105451202E0,-6.197113037E-2,-9.151219940E0,9.217954718E0
1.545949604E1,-1.243913269E0,1.152303772E0,-9.936636658E0,1.008027144E1
1.546944904E1,-1.358275452E0,1.773362274E0,-9.672885132E0,9.927458523E0
1.547940204E1,-2.056423645E0,1.609602814E0,-9.278006287E0,9.638521675E0
1.548935404E1,-3.107986908E0,1.188378754E0,-9.590556335E0,1.015138402E1
1.549930704E1,-3.845203857E0,8.774752808E-1,-1.035277130E1,1.107860231E1
1.550925904E1,-3.737427979E0,8.473878479E-1,-1.116303635E1,1.180253424E1
1.551921204E1,-3.064427490E0,1.099463654E0,-1.173230255E1,1.217565026E1
1.552916404E1,-2.793640594E0,7.415579224E-1,-1.211385910E1,1.245391176E1
1.553911704E1,-2.618355103E0,6.242019653E-1,-1.084509750E1,1.117414656E1
1.554907004E1,-2.916984100E0,9.461824036E-1,-9.203610992E0,9.701057297E0
1.555902204E1,-2.943029938E0,1.719324646E0,-7.946674805E0,8.646799576E0
1.556897504E1,-2.314337311E0,2.547252960E0,-7.195985870E0,7.976645127E0
1.557892704E1,-2.077978821E0,2.372566223E0,-6.686295776E0,7.392808510E0
1.558888004E1,-2.201621704E0,2.184856567E0,-6.030808868E0,6.781695360E0
1.559883204E1,-2.321522369E0,2.481689301E0,-4.905898132E0,5.967921278E0
1.560878504E1,-2.653831329E0,3.467090149E0,-3.522774353E0,5.610122456E0
1.561873804E1,-2.856509857E0,5.095254364E0,-3.601360931E0,6.862293068E0
1.562869004E1,-2.915038147E0,6.360273743E0,-4.324058075E0,8.224840893E0
1.563864304E1,-2.764600983E0,7.233108673E0,-4.491410065E0,8.951739721E0
1.564859504E1,-2.559377747E0,7.288493500E0,-4.825365601E0,9.108057154E0
1.565854804E1,-2.180216217E0,7.176226959E0,-4.956193542E0,8.989740294E0
1.566850104E1,-1.546134796E0,8.161478119E0,-3.614982605E0,9.059158743E0
1.567845304E1,-4.808001709E-1,9.849817200E0,-3.376079407E0,1.042343417E1
1.568840604E1,-1.317859497E0,8.388705597E0,-1.154818542E1,1.433414531E1
1.569835804E1,-2.935994568E0,4.137246552E0,-1.627056519E1,1.704312661E1
1.570831104E1,-3.825894012E0,-2.730322266E-1,-1.070409073E1,1.137055715E1
1.571826304E1,-3.146157532E0,-3.864663391E0,-4.888534241E0,6.980809220E0
1.572821604E1,-2.075434113E0,-5.091212769E0,-1.775158539E0,5.777461557E0
1.573816904E1,-1.408421173E0,-4.502337341E0,-1.163829803E0,4.858929054E0
1.574812104E1,-1.052162018E0,-2.652633820E0,-1.447190552E0,3.199667418E0
1.575807404E1,-1.683399353E0,2.243684235E0,-1.558409271E0,3.208830283E0
1.576802604E1,-2.589614868E0,5.602699127E0,-4.017046509E0,7.364306168E0
1.577797904E1,-3.459306335E0,5.982908478E0,-5.617817688E0,8.906282600E0
1.578793204E1,-3.210224304E0,5.169949036E0,-6.062692566E0,8.590119572E0
1.579788404E1,-2.079475708E0,4.860841827E0,-6.103258209E0,8.074760879E0
1.580783704E1,-8.779243469E-1,4.470902710E0,-6.841073914E0,8.219489917E0
1.581778904E1,-6.962022400E-1,4.154311066E0,-8.066126404E0,9.099746873E0
1.582774204E1,-1.300345917E0,4.277504883E0,-8.656947784E0,9.743238295E0
1.583769404E1,-1.504820709E0,4.865332489E0,-8.993597717E0,1.033541221E1
1.584764704E1,-1.775008850E0,4.383783875E0,-8.857231293E0,1.004085473E1
1.585760004E1,-1.597777405E0,3.597469025E0,-1.066621948E1,1.136938495E1
1.586755204E1,-2.071242828E0,4.121828613E0,-1.268641846E1,1.349906409E1
1.587750504E1,-2.251468048E0,5.313350830E0,-1.251158203E1,1.377826151E1
1.588745704E1,-2.016606445E0,6.498586121E0,-1.005848328E1,1.214378067E1
1.589741004E1,-1.417552185E0,6.860383759E0,-8.455915833E0,1.098074825E1
1.590736204E1,-1.090182953E0,5.912405090E0,-8.218659210E0,1.018289704E1
1.591731504E1,-1.591789856E0,6.353238373E0,-8.560548248E0,1.077870211E1
1.592726804E1,-2.623145142E0,8.269403687E0,-7.967481537E0,1.177899358E1
1.593722004E1,-3.997586975E0,8.931626587E0,-7.806266785E0,1.251768574E1
1.594717304E1,-5.215304718E0,9.584269409E0,-8.322094116E0,1.372278667E1
1.595712504E1,-4.481231232E0,6.280040588E0,-7.968978424E0,1.109166175E1
1.596707804E1,-3.367696838E0,3.044518890E0,-8.779542847E0,9.883868163E0
1.597703104E1,-2.720143433E0,3.287912750E0,-9.348809052E0,1.027666197E1
1.598698304E1,-2.686014404E0,4.994663544E0,-9.267677765E0,1.086513638E1
1.599693604E1,-2.699636078E0,7.731272736E0,-9.108708344E0,1.224863996E1
1.600688804E1,-1.774559784E0,9.817334747E0,-8.505762177E0,1.311019123E1
1.601684104E1,-1.047671356E0,1.102502335E1,-7.022796021E0,1.311367298E1
1.602679304E1,-1.320703583E0,1.136870865E1,-6.083798676E0,1.296165115E1
1.603674604E1,-2.389031982E0,1.058778259E1,-6.136788483E0,1.246871232E1
1.604669904E1,-2.746638336E0,1.069870193E1,-5.612578583E0,1.238980563E1
1.605665104E1,-4.330045624E0,1.007929001E1,-1.608105927E0,1.108726237E1
1.606660404E1,-6.184389496E0,8.096064148E0,6.706054688E-1,1.020992849E1
1.607655604E1,-6.668183441E0,6.587351532E0,-2.068698120E-1,9.375535490E0
1.608650904E1,-6.500382385E0,5.862858124E0,-2.301164703E0,9.051156585E0
1.609646104E1,-5.744604034E0,5.310656433E0,-5.005590820E0,9.287598544E0
1.610641404E1,-5.258714447E0,4.970264282E0,-7.196135559E0,1.020499739E1
1.611636704E1,-4.365222473E0,4.959636383E0,-8.476872253E0,1.074758222E1
1.612631904E1,-2.691702576E0,5.734425201E0,-9.217981110E0,1.118481430E1
1.613627204E1,-9.071136475E-1,6.497837677E0,-8.860225067E0,1.102489628E1
1.614622404E1,-2.905458069E-1,8.211174774E0,-9.642049255E0,1.266794861E1
1.615617704E1,-6.002517700E-1,9.479786682E0,-1.083027832E1,1.440560954E1
1.616612904E1,-1.559157715E0,1.017763550E1,-1.133472931E1,1.531310960E1
1.617608204E1,-2.729723511E0,9.714797974E0,-1.052446426E1,1.458057057E1
1.618603554E1,-3.270997925E0,8.407716064E0,-9.131461029E0,1.283638179E1
1.619598754E1,-2.999163208E0,5.998625793E0,-8.888067169E0,1.113446134E1
1.620594054E1,-2.185904388E0,4.513264618E0,-8.584797821E0,9.942157167E0
1.621589254E1,-8.093669128E-1,4.349804535E0,-8.069120178E0,9.202530888E0
1.622584554E1,4.601431274E-1,5.417534180E0,-6.967111816E0,8.837536724E0
1.623579854E1,9.238787842E-1,7.364834747E0,-5.648204498E0,9.327194483E0
1.624575054E1,7.494914246E-1,9.515113220E0,-5.071753235E0,1.080841329E1
1.625570354E1,3.047662354E-1,1.125763962E1,-4.481829987E0,1.212081401E1
1.626565554E1,-7.933502197E-2,1.216250793E1,-3.866160278E0,1.276244838E1
1.627560854E1,-7.714956665E-1,1.232611771E1,-3.456611938E0,1.282484110E1
1.628556054E1,-1.999242554E0,1.158171570E1,-4.223766632E0,1.248892765E1
1.629551354E1,-2.596799927E0,1.043524979E1,-5.238656158E0,1.196166068E1
1.630546654E1,-3.512894897E0,9.228609009E0,-5.778134308E0,1.144091303E1
1.631541854E1,-4.656516724E0,8.013735352E0,-6.247857513E0,1.117760376E1
1.632537154E1,-5.348228302E0,7.131020966E0,-6.782845001E0,1.120098176E1
1.633532354E1,-5.957311707E0,6.391858063E0,-7.126230927E0,1.127513102E1
1.634527654E1,-6.005960541E0,6.003864899E0,-7.194488983E0,1.113007760E1
1.635522854E1,-5.122797089E0,5.860313416E0,-7.127578125E0,1.055408420E1
1.636518154E1,-4.049229584E0,5.734275513E0,-6.859335938E0,9.814716775E0
1.637513454E1,-3.310665436E0,5.293891296E0,-6.851252747E0,9.269598421E0
1.638508654E1,-3.289858704E0,4.695585480E0,-7.212751007E0,9.213873799E0
1.639503954E1,-3.999832306E0,4.109105072E0,-8.001610565E0,9.844245761E0
1.640499154E1,-4.445755005E0,3.557951202E0,-8.758885803E0,1.044709696E1
1.641494454E1,-4.611460419E0,3.107837219E0,-8.854387207E0,1.045583054E1
1.642489654E1,-4.661306763E0,2.989283752E0,-8.724008331E0,1.033304986E1
1.643484954E1,-3.887116699E0,2.495760040E0,-8.878337402E0,1.000816514E1
1.644480254E1,-4.543202362E0,3.232976990E0,-7.294481049E0,9.181627399E0
1.645475454E1,-5.436694336E0,5.097050629E0,-2.519859924E0,7.866845902E0
1.646470754E1,-2.392175446E0,3.581152954E0,-5.736071777E0,7.172843180E0
1.647465954E1,3.013233948E-1,2.920726318E0,-6.606511688E0,7.229622030E0
1.648461254E1,2.597248993E0,1.229992218E0,-5.873186646E0,6.538570529E0
1.649456454E1,1.581461334E0,5.493576050E-1,-3.948638763E0,4.288888179E0
1.650451754E1,4.730163574E-1,8.122109985E-1,-6.831493835E0,6.895849419E0
1.651447054E1,-5.131329346E-1,2.159259796E0,-6.794371033E0,7.147669970E0
1.652442254E1,-1.268611908E0,4.828209686E0,-7.704029388E0,9.180035608E0
1.653437554E1,-9.461824036E-1,7.344477081E0,-6.339317322E0,9.748002300E0
1.654432754E1,5.875282288E-1,9.319320374E0,-4.430337067E0,1.033551199E1
1.655428054E1,2.228865051E0,9.147627411E0,-3.451672211E0,1.002800916E1
1.656423254E1,2.654430084E0,7.001989288E0,-4.865781555E0,8.930267813E0
1.657418554E1,2.496209106E0,4.108656006E0,-6.692732391E0,8.240435725E0
1.658413854E1,3.254532166E0,1.809736633E0,-7.498806152E0,8.372527695E0
1.659409054E1,4.749323730E0,-5.776487732E-1,-5.830974426E0,7.542547100E0
1.660404354E1,5.501210175E0,-2.293829956E0,-5.993087311E0,8.452340786E0
1.661399554E1,4.729864197E0,-2.189496918E0,-7.346423035E0,9.007521495E0
1.662394854E1,1.521436157E0,-1.545835419E0,-7.644902344E0,7.946628654E0
1.663390154E1,-1.993105316E0,-6.602769470E-1,-6.360273743E0,6.697874031E0
1.664385354E1,-4.387376404E0,3.293151855E-1,-2.471809845E0,5.046520000E0
1.665380654E1,-6.041287079E0,6.394702148E-1,3.390449524E0,6.957098512E0
1.666375854E1,-6.689738617E0,1.242715759E0,7.333100739E0,1.000356495E1
1.667371154E1,-6.279142456E0,2.186203766E0,6.638096008E0,9.395287942E0
1.668366354E1,-5.023403778E0,2.313139801E0,3.038381653E0,6.310068488E0
1.669361654E1,-3.080144806E0,1.662293243E0,8.155041504E-1,3.593822181E0
1.670356954E1,-1.104702759E-1,1.408271484E0,1.567091217E0,2.109788411E0
1.671352154E1,2.728526001E0,1.635199585E0,6.203100586E-1,3.240912894E0
1.672347454E1,1.387315063E0,-1.047821045E-2,-3.826792145E0,4.070514832E0
1.673342654E1,5.498066711E-1,-7.000941467E-1,-9.965975647E0,1.000565289E1
1.674337954E1,-2.280956726E0,-2.321672058E-1,-1.097757202E1,1.121444393E1
1.675333154E1,-5.485941925E0,1.475930786E-1,-1.016431320E1,1.155121662E1
1.676328454E1,-6.287525024E0,4.972659302E-1,-9.286239166E0,1.122561723E1
1.677323754E1,-4.705464935E0,2.267784119E0,-6.411916351E0,8.270242824E0
1.678318954E1,-3.531156921E0,8.957971802E0,-3.586541748E0,1.027509658E1
1.679314254E1,-5.358407135E0,2.058549225E1,-2.401905212E0,2.140663838E1
1.680309454E1,-7.078480225E0,3.403966415E1,1.504671021E0,3.480039731E1
1.682175554E1,7.814649353E0,4.240052765E1,8.617579651E0,4.396744442E1
1.683170854E1,1.284568726E1,3.260325119E1,7.122488708E0,3.575910394E1
1.684166054E1,8.967551880E0,2.256856842E1,9.231004028E0,2.598015979E1
1.685161354E1,5.028193817E0,1.445124847E1,1.253208939E1,1.977813388E1
1.686156554E1,7.062463531E0,7.545658722E0,1.660901138E1,1.956207085E1
1.687151854E1,6.291416931E0,2.104024658E0,2.023671753E1,2.129632793E1
1.688147154E1,4.781955872E0,-3.513044586E0,2.557252167E1,2.625190371E1
1.689142354E1,7.200326843E0,-8.624615021E0,3.337774063E1,3.521792527E1
1.690137654E1,1.149489624E1,-1.378737900E1,3.367128021E1,3.815730035E1
1.691132854E1,1.268537064E1,-2.217713242E1,3.867552383E1,4.635234594E1
1.692128154E1,8.108488312E0,-3.211017654E1,3.804892685E1,5.044335293E1
1.693123354E1,5.291047211E0,-3.003144928E1,3.466596176E1,4.616938413E1
1.694118654E1,3.722758484E0,-1.847323471E1,3.291909439E1,3.793133410E1
1.695113954E1,-4.611909485E-1,-7.874674530E0,3.105621826E1,3.204234524E1
1.696109154E1,-2.521805878E0,6.979985046E-1,2.683349945E1,2.696077520E1
1.697104454E1,-5.847290497E0,5.117258606E0,1.800964874E1,1.961439751E1
1.698099654E1,-8.085735626E0,8.406967621E0,9.217981110E0,1.486699031E1
1.699094954E1,-2.965782623E0,9.640252991E0,9.144933014E0,1.361470323E1
1.700090154E1,1.966460724E0,7.987390137E0,1.169473068E1,1.429797520E1
1.701085454E1,1.273851013E0,7.364385681E0,1.359218491E1,1.551142686E1
1.702080754E1,-1.807191925E0,1.279853531E1,1.013452515E1,1.642489113E1
1.703075954E1,-3.465593262E0,1.543949341E1,-2.241438904E0,1.598162513E1
1.704071254E1,-3.322191467E0,2.572146194E1,7.411238251E0,2.697326478E1
1.705066454E1,-4.240531769E0,2.555934906E1,1.344968124E1,2.919171731E1
1.706061754E1,-6.148314514E0,2.292916855E1,4.996160431E0,2.425922836E1
1.707056954E1,-5.400170288E0,1.016116974E1,3.859573975E0,1.213703097E1
1.708052254E1,-2.345173187E0,5.021757202E0,6.260281677E0,8.361160766E0
1.709047554E1,6.990463257E0,-1.868863678E0,1.483310440E1,1.650394541E1
1.710042754E1,2.067575455E1,-1.138577316E1,8.881031799E0,2.521894888E1
1.711038054E1,7.489675140E0,4.736151123E-1,-6.967411194E0,1.024033025E1
1.712033254E1,6.309828644E0,1.839195374E1,-4.449197845E0,1.994676067E1
1.713028554E1,2.164498901E-1,1.403152130E1,1.348590591E1,1.946278754E1
1.714023754E1,6.246809692E0,-3.528163147E-1,2.469265137E1,2.547300811E1
1.715019054E1,5.575306091E0,4.226311340E0,2.625854507E1,2.717456412E1
1.716014354E1,5.334906006E-1,9.849368134E0,7.206164703E0,1.221570606E1
1.717009554E1,-5.423222351E0,9.715546417E0,4.427193604E0,1.197510860E1
