"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.071583917E0,2.234852600E0,8.052953796E0,4.919669495E0,9.697823412E0
7.081537917E0,2.510429535E0,7.958051147E0,4.464615784E0,9.463911908E0
7.091491917E0,2.685864716E0,7.856412506E0,3.574117584E0,9.039436002E0
7.101444917E0,2.860551453E0,7.725883942E0,3.393143921E0,8.909852017E0
7.111398917E0,3.011587372E0,7.874973907E0,4.496798859E0,9.555421106E0
7.121353167E0,3.011886749E0,8.698411560E0,7.148384857E0,1.165475146E1
7.131306167E0,3.152893524E0,9.085057526E0,9.408684540E0,1.345371148E1
7.141260167E0,2.659369812E0,8.645571442E0,9.244026947E0,1.293329763E1
7.151214167E0,1.394350433E0,8.802295532E0,8.541388092E0,1.234422660E1
7.161167167E0,5.622308350E-1,9.028774567E0,7.914641418E0,1.201983454E1
7.171121167E0,5.294490051E-1,8.067922668E0,7.143744507E0,1.078910460E1
7.181075167E0,9.512718201E-1,7.233258362E0,6.915618896E0,1.005239918E1
7.191028167E0,1.491049347E0,7.194788361E0,6.998097382E0,1.014699831E1
7.200982167E0,2.174827423E0,7.604785767E0,6.682254181E0,1.035447545E1
7.210936167E0,2.910846863E0,8.632249146E0,6.427783356E0,1.114922211E1
7.220890167E0,3.099604340E0,9.076525269E0,5.500461731E0,1.105648847E1
7.230843167E0,3.514990540E0,8.624465332E0,6.769822083E0,1.151377661E1
7.240797167E0,2.517015839E0,7.182064819E0,6.458469543E0,9.981445419E0
7.250751167E0,1.160985718E0,6.586603088E0,5.868396606E0,8.897713572E0
7.260704167E0,1.836680603E0,6.014492798E0,7.084168396E0,9.472748340E0
7.270658167E0,2.114802246E0,6.145171051E0,6.094576263E0,8.909510403E0
7.280612167E0,2.091151428E0,6.938371582E0,5.899980927E0,9.344714519E0
7.290565167E0,2.634521484E0,7.880362701E0,6.405330048E0,1.049138088E1
7.300519167E0,2.004481659E0,8.053402863E0,6.518943787E0,1.055328728E1
7.310473167E0,1.042881317E0,7.651039581E0,6.862778778E0,1.033071830E1
7.320426167E0,1.135388947E0,7.693850555E0,6.893015900E0,1.039221404E1
7.330380167E0,1.560205536E0,8.010741577E0,6.918912048E0,1.069941895E1
7.340334167E0,1.954785004E0,8.166866913E0,6.647825775E0,1.071039155E1
7.350287167E0,2.139351196E0,8.148455200E0,5.991141357E0,1.033769416E1
7.360241167E0,2.039808197E0,8.265511780E0,6.097869415E0,1.047203485E1
7.370195167E0,2.503543854E0,8.683592377E0,5.183121643E0,1.041812163E1
7.380148167E0,2.815644836E0,8.838969269E0,5.654341736E0,1.086401464E1
7.390102167E0,1.751358032E0,8.461454315E0,6.660848694E0,1.091010401E1
7.400056167E0,8.158035278E-1,8.002059631E0,7.322173462E0,1.087716498E1
7.410010167E0,4.843927002E-1,7.696095886E0,7.954608307E0,1.107882311E1
7.419963167E0,2.700384521E-1,8.073161774E0,8.552614746E0,1.176418636E1
7.429917167E0,1.893562317E-1,8.344397736E0,8.697513428E0,1.205452484E1
7.439871167E0,4.339476013E-1,8.193062439E0,8.365204468E0,1.171713397E1
7.449824167E0,1.049168243E0,7.610174561E0,7.346273346E0,1.062935760E1
7.459778167E0,1.553918610E0,7.369175720E0,6.675967255E0,1.006419160E1
7.469732167E0,1.648521881E0,7.216044159E0,7.016658783E0,1.019913811E1
7.479685167E0,1.882335663E0,7.203769684E0,7.072941742E0,1.026956621E1
7.489639167E0,2.242187347E0,7.577841797E0,7.495213623E0,1.089170867E1
7.499593167E0,2.201921082E0,8.156239014E0,7.911947021E0,1.157461001E1
7.509546167E0,2.126477966E0,8.738827515E0,7.314988403E0,1.159301817E1
7.519500167E0,1.943708038E0,9.127269745E0,6.569239197E0,1.141227223E1
7.529454167E0,1.572180634E0,8.838370514E0,6.156547394E0,1.088538567E1
7.539407167E0,1.108894043E0,8.030500488E0,5.638025665E0,9.874508468E0
7.549361167E0,8.490344238E-1,7.296427002E0,5.442382507E0,9.142113202E0
7.559315167E0,8.168513489E-1,7.038812714E0,5.384902039E0,8.899960703E0
7.569268167E0,6.273454285E-1,7.136409760E0,5.243146820E0,8.877640177E0
7.579222167E0,-7.529342651E-2,7.233108673E0,4.739294586E0,8.647799914E0
7.589176167E0,-1.438508606E-1,7.321425018E0,5.018913116E0,8.877693746E0
7.599129167E0,-2.411485291E-1,7.182962952E0,5.489534454E0,9.043677233E0
7.609083167E0,-6.158193970E-1,6.851402435E0,5.661377106E0,8.909104309E0
7.619037167E0,-1.025966492E0,6.841373291E0,5.757477264E0,9.000307784E0
7.628991167E0,-1.291214905E0,6.896758118E0,6.385271759E0,9.487054543E0
7.638944167E0,-9.310638428E-1,7.226672058E0,6.968459015E0,1.008221652E1
7.648898167E0,-4.326004028E-1,7.397167511E0,7.158264313E0,1.030271703E1
7.658852167E0,1.068777466E-1,7.448361053E0,6.960525513E0,1.019501940E1
7.668805167E0,3.766168213E-1,7.627538452E0,7.093748474E0,1.042316893E1
7.678759167E0,1.272354126E-1,7.355404358E0,7.391179962E0,1.042821669E1
7.688713167E0,-4.125421143E-1,6.890920258E0,7.455995178E0,1.016104508E1
7.698666167E0,-9.033714294E-1,6.851701813E0,7.939340057E0,1.052592125E1
7.708620167E0,-1.135838013E0,6.983577576E0,7.860154724E0,1.057556221E1
7.718574167E0,-1.857637024E0,6.865173798E0,7.435487823E0,1.028921308E1
7.728527167E0,-2.332599335E0,6.986271973E0,7.160958710E0,1.027269903E1
7.738481167E0,-1.910177765E0,7.226522369E0,6.954987030E0,1.020995834E1
7.748435167E0,-1.452279968E0,7.352709961E0,6.523434448E0,9.936128918E0
7.758388167E0,-5.441184998E-1,7.303162994E0,6.071673889E0,9.513016266E0
7.768342167E0,3.436853027E-1,6.995852051E0,5.829327850E0,9.112690530E0
7.778296167E0,3.935316467E-1,6.553671570E0,5.736820221E0,8.718749019E0
7.788249167E0,1.197509766E-3,6.545738068E0,6.124514008E0,8.964170911E0
7.798203167E0,-5.706134033E-1,6.834337921E0,6.659651184E0,9.559535991E0
7.808157167E0,-9.066645813E-1,7.028035126E0,6.095324707E0,9.347101245E0
7.818110167E0,-9.771679688E-1,7.052584076E0,5.135820007E0,8.778977534E0
7.828064167E0,-9.467811584E-1,6.964866486E0,4.994364166E0,8.622611736E0
7.838018167E0,-1.003662872E0,6.788383484E0,5.240751801E0,8.634521928E0
7.847972167E0,-1.242566071E0,6.714736633E0,5.257217560E0,8.618004117E0
7.857925167E0,-1.706152039E0,6.758595428E0,5.723198547E0,9.019122383E0
7.867879167E0,-2.255359955E0,6.705755310E0,5.748645630E0,9.115960146E0
7.877833167E0,-2.665357361E0,6.560257874E0,5.227878571E0,8.801808199E0
7.887786167E0,-2.787353668E0,6.510710907E0,4.910089417E0,8.617869520E0
7.897740167E0,-2.858306122E0,6.447991333E0,4.638703766E0,8.441805420E0
7.907694167E0,-2.741548920E0,6.363117828E0,4.294419708E0,8.151527440E0
7.917647167E0,-2.653531952E0,6.395151215E0,4.531227264E0,8.274733313E0
7.927601167E0,-2.849324799E0,6.743925934E0,4.934638367E0,8.828920920E0
7.937555167E0,-2.944975891E0,6.887477417E0,5.189857635E0,9.112894735E0
7.947508167E0,-3.021616516E0,6.718179474E0,5.294789429E0,9.071873947E0
7.957462167E0,-3.078647919E0,6.856940918E0,5.063220978E0,9.062666188E0
7.967416167E0,-2.758613434E0,7.591014404E0,5.086871796E0,9.545140776E0
7.977369167E0,-1.785636749E0,8.246800690E0,5.175337830E0,9.898603026E0
7.987323167E0,-8.625064087E-1,8.308023376E0,5.027445374E0,9.748967982E0
7.997277167E0,-4.700225830E-1,8.168513489E0,4.484823761E0,9.330550788E0
8.007230167E0,-4.941224670E-1,7.918683014E0,3.702849884E0,8.755615053E0
8.017184167E0,-5.019062805E-1,7.476951599E0,3.319048004E0,8.195901097E0
8.027138167E0,-2.107617188E-1,6.998396759E0,3.383114777E0,7.776081487E0
8.037091167E0,3.632945251E-1,6.733747101E0,3.907025299E0,7.793598631E0
8.047045167E0,1.156345367E0,6.818919983E0,4.579726410E0,8.295100863E0
8.056999167E0,1.498833160E0,7.180567932E0,5.072801056E0,8.918540644E0
8.066952167E0,1.349294128E0,7.556436310E0,5.798342285E0,9.619828356E0
8.076906167E0,-1.552272034E-1,7.339687042E0,6.557114410E0,9.843315029E0
8.086860167E0,-1.465751953E0,7.355853424E0,7.174281006E0,1.037917705E1
8.096814167E0,-1.956880646E0,7.353308716E0,7.654033356E0,1.079281046E1
8.106767167E0,-2.370769958E0,7.358996887E0,7.868836670E0,1.103149926E1
8.116721167E0,-2.767145691E0,7.374714203E0,7.350764008E0,1.077391462E1
8.126674667E0,-2.854264526E0,7.599995728E0,6.655609589E0,1.049780453E1
8.136627667E0,-2.187700653E0,7.628735962E0,6.282136230E0,1.012170352E1
8.146581667E0,-1.202449493E0,7.564818878E0,6.839127960E0,1.026869226E1
8.156535667E0,-6.551875305E-1,7.658524017E0,6.823859711E0,1.027848832E1
8.166488667E0,-4.158352661E-1,7.747289429E0,6.446344757E0,1.008705969E1
8.176442667E0,-4.363426208E-1,7.790250092E0,6.452481995E0,1.012486618E1
8.186396667E0,-6.691085815E-1,7.728428650E0,6.531667328E0,1.014095626E1
8.196349667E0,-8.918453979E-1,7.459887085E0,6.745123444E0,1.009663280E1
8.206303667E0,-1.069974976E0,7.247628479E0,6.663094025E0,9.903019085E0
8.216257667E0,-1.346899109E0,6.961124268E0,6.239175568E0,9.444506342E0
8.226210667E0,-1.391356659E0,6.799909515E0,5.817352753E0,9.056281567E0
8.236164667E0,-1.068627777E0,6.739135895E0,5.839356995E0,8.980869003E0
8.246118667E0,-5.165757751E-1,6.673871613E0,6.144422607E0,9.086327201E0
8.256071667E0,7.619155884E-2,6.761289825E0,6.303092651E0,9.243907303E0
8.266025667E0,3.951782227E-1,7.044351196E0,6.252198486E0,9.427037473E0
8.275979667E0,3.659889221E-1,7.341183929E0,6.043083344E0,9.515554933E0
8.285932667E0,2.454895020E-2,7.442373505E0,5.824388123E0,9.450556758E0
8.295886667E0,-2.517764282E-1,7.443720703E0,6.025569763E0,9.580180596E0
8.305840667E0,-3.960763550E-1,7.415878601E0,6.399043121E0,9.803054869E0
8.315794667E0,-1.538800049E-1,7.439379730E0,6.847959595E0,1.011249724E1
8.325747667E0,2.674937439E-1,7.600145416E0,7.234006805E0,1.049593339E1
8.335701667E0,6.038442993E-1,7.805967407E0,7.035669250E0,1.052608175E1
8.345655667E0,7.914042664E-1,8.054001617E0,7.051985321E0,1.073423308E1
8.355608667E0,8.803193665E-1,8.251890106E0,6.887178040E0,1.078433465E1
8.365562667E0,7.920030212E-1,8.287366333E0,6.465355225E0,1.054080299E1
8.375516667E0,7.473957825E-1,8.125253448E0,5.899831238E0,1.006907904E1
8.385469667E0,9.292675781E-1,8.098459167E0,5.236560516E0,9.688660648E0
8.395423667E0,1.318458252E0,8.200995941E0,5.034929810E0,9.713144948E0
8.405377667E0,1.714833984E0,8.219407654E0,5.098697205E0,9.823239331E0
8.415330667E0,2.034718781E0,8.550219727E0,5.819448395E0,1.054098276E1
8.425284667E0,2.147135010E0,8.822952576E0,7.259603577E0,1.162568385E1
8.435238667E0,1.455872498E0,8.580007782E0,7.988437958E0,1.181318074E1
8.445191667E0,3.131488037E-1,8.369395752E0,7.942034454E0,1.154212973E1
8.455145667E0,-6.376739502E-2,8.761879578E0,7.742200012E0,1.169257290E1
8.465099667E0,2.908451843E-1,8.814570007E0,6.967111816E0,1.123930080E1
8.475052667E0,9.443861389E-1,8.466244354E0,6.631958771E0,1.079592681E1
8.485006667E0,1.512454834E0,7.778724060E0,7.063661041E0,1.061561939E1
8.494960667E0,1.879341888E0,7.625592499E0,7.865244141E0,1.111501922E1
8.504913667E0,2.265838165E0,8.167016602E0,8.351882172E0,1.189908058E1
8.514867667E0,2.512674866E0,8.483458557E0,7.959697723E0,1.190123489E1
8.524821667E0,1.979034576E0,8.428822174E0,7.386240234E0,1.138060481E1
8.534774667E0,6.911128235E-1,8.058043213E0,6.949598236E0,1.066333030E1
8.544728667E0,-3.399430847E-1,7.806117096E0,6.220614166E0,9.987345294E0
8.554682667E0,-6.737489319E-1,7.611521759E0,5.804329834E0,9.595803558E0
8.564635667E0,-2.962339783E-1,8.268505554E0,5.854325867E0,1.013553501E1
8.574589667E0,-8.472381592E-2,8.329578552E0,5.369484100E0,9.910621398E0
8.584543667E0,-3.218307495E-1,7.216942291E0,5.682932281E0,9.191493371E0
8.594497667E0,1.887574768E-1,7.124734039E0,6.303691406E0,9.514935095E0
8.604450667E0,8.268804932E-1,6.801855469E0,6.258635101E0,9.280058324E0
8.614404667E0,1.189426575E0,6.764582977E0,5.935906219E0,9.077956878E0
8.624358667E0,1.213077393E0,6.936575317E0,6.364465027E0,9.491788502E0
8.634311667E0,1.124761047E0,7.417076111E0,6.173312531E0,9.715343177E0
8.644265667E0,1.387015686E0,7.828271027E0,5.487588501E0,9.660189819E0
8.654219667E0,1.571432190E0,8.033643951E0,5.530249786E0,9.878891485E0
8.664172667E0,1.594334564E0,8.234975281E0,6.544241180E0,1.063878815E1
8.674126667E0,1.809886322E0,8.593779144E0,6.884034576E0,1.115879297E1
8.684080667E0,1.730850677E0,8.923543396E0,7.021299133E0,1.148582223E1
8.694033667E0,1.331780548E0,8.991502075E0,6.958579559E0,1.144738304E1
8.703987667E0,1.389261017E0,8.558452606E0,6.632108459E0,1.091613575E1
8.713941667E0,1.555116119E0,8.220605164E0,6.733747101E0,1.073965015E1
8.723894667E0,1.782642975E0,8.120313721E0,7.078180847E0,1.091869750E1
8.733848667E0,1.743723907E0,8.168812866E0,7.255412292E0,1.106395428E1
8.743802667E0,1.257235565E0,8.353977814E0,6.837780762E0,1.086852485E1
8.753755667E0,4.899311829E-1,8.311765594E0,6.682403870E0,1.067614169E1
8.763709667E0,-3.692820740E-1,8.199349365E0,6.386469269E0,1.039964850E1
8.773663667E0,-1.185834045E0,8.124505005E0,5.989195404E0,1.016288569E1
8.783616667E0,-1.491648102E0,8.297395477E0,5.914201355E0,1.029803687E1
8.793570667E0,-9.732760620E-1,8.518485718E0,5.843398590E0,1.037579743E1
8.803524667E0,-4.340972900E-3,8.228388977E0,5.521867218E0,9.909461215E0
8.813477667E0,9.683363342E-1,7.909102936E0,5.611231384E0,9.745640161E0
8.823431667E0,1.776954803E0,7.738008728E0,5.785618744E0,9.823834877E0
8.833385667E0,2.265239410E0,7.966733093E0,5.347629547E0,9.858868472E0
8.843338667E0,2.079775085E0,8.512797546E0,5.220543823E0,1.020035609E1
8.853292667E0,1.309626617E0,8.476423187E0,4.835843811E0,9.846332175E0
8.863246667E0,4.191284180E-1,8.074359283E0,3.852089539E0,8.955977908E0
8.873200667E0,-3.046165466E-1,7.677235107E0,3.691024475E0,8.523871879E0
8.883153667E0,-6.262976074E-1,7.283703461E0,4.060156860E0,8.362383543E0
8.893107667E0,-6.355783081E-1,7.003935242E0,4.089346161E0,8.135220998E0
8.903061667E0,-4.394860840E-1,6.788682861E0,4.555925903E0,8.187540769E0
8.913014667E0,-1.145118713E-1,6.467001801E0,5.870941315E0,8.735168984E0
8.922968667E0,-8.038284302E-2,6.171516266E0,7.674540710E0,9.848484632E0
8.932922667E0,-3.258723450E-1,6.782246246E0,8.414601746E0,1.081251957E1
8.942875667E0,-1.324445801E0,6.879394226E0,6.834936676E0,9.787572782E0
8.952829667E0,-2.428998871E0,6.715485077E0,6.212830353E0,9.465571104E0
8.962783667E0,-2.809806976E0,6.875652008E0,7.246281281E0,1.037681060E1
8.972736667E0,-2.292482758E0,7.192992096E0,7.150181122E0,1.039806244E1
8.982690667E0,-1.633852386E0,7.827821960E0,7.100334778E0,1.069387789E1
8.992644667E0,-1.118474121E0,8.337661743E0,6.599626007E0,1.069217710E1
9.002597667E0,-9.807604980E-1,8.406518555E0,5.680088196E0,1.019288219E1
9.012551667E0,-5.833369446E-1,8.534203033E0,5.332960052E0,1.008034555E1
9.022505667E0,-1.721420288E-2,8.326734467E0,5.476361847E0,9.966210026E0
9.032458667E0,2.649490356E-2,7.278164978E0,5.737718353E0,9.267890770E0
9.042412667E0,-5.152285767E-1,7.152725830E0,7.166048126E0,1.013800735E1
9.052366667E0,-1.531465302E0,7.674840088E0,7.729626160E0,1.099980349E1
9.062319667E0,-2.714305573E0,7.615563354E0,7.358547821E0,1.093217664E1
9.072273667E0,-3.617677002E0,7.000492401E0,6.606062622E0,1.028273038E1
9.082227667E0,-3.141966248E0,6.940317535E0,6.372847595E0,9.932429001E0
9.092180667E0,-2.007325745E0,7.292834473E0,6.311774597E0,9.851562813E0
9.102134667E0,-1.263223114E0,7.649243317E0,5.640720062E0,9.587720207E0
9.112088667E0,-9.978250122E-1,7.695497131E0,4.844076691E0,9.147754360E0
9.122041167E0,-1.135089569E0,7.581134949E0,3.987557831E0,8.640755343E0
9.131995167E0,-1.251846771E0,7.393724670E0,3.649560699E0,8.339878784E0
9.141949167E0,-1.276545410E0,7.197333069E0,3.835923157E0,8.255027435E0
9.151902167E0,-1.506167908E0,7.050338745E0,3.595373383E0,8.056210520E0
9.161856167E0,-1.605261841E0,7.257507935E0,3.558549957E0,8.240847335E0
9.171810167E0,-1.637145538E0,7.563321991E0,3.863316193E0,8.649236790E0
9.181763167E0,-1.583257599E0,7.503596191E0,3.900888062E0,8.603928643E0
9.191717167E0,-1.462758179E0,7.373965759E0,4.222120056E0,8.622141861E0
9.201671167E0,-1.225800934E0,7.328161011E0,4.448748779E0,8.660017173E0
9.211624167E0,-1.194965057E0,7.129075012E0,5.077291718E0,8.833489865E0
9.221578167E0,-1.482816467E0,7.192093964E0,5.316643982E0,9.065961807E0
9.231532167E0,-1.801354065E0,7.509434052E0,4.722230072E0,9.051846944E0
9.241486167E0,-1.592388611E0,7.813601532E0,4.268224182E0,9.044656326E0
9.251439167E0,-7.967930603E-1,7.932005310E0,4.189188538E0,9.005603146E0
9.261393167E0,7.691006470E-1,8.304430847E0,4.349954224E0,9.406231405E0
9.271347167E0,1.803449707E0,8.239166565E0,4.396507416E0,9.511339232E0
9.281300167E0,1.714384918E0,8.213270416E0,4.353846130E0,9.452666434E0
9.291254167E0,1.725012817E0,8.158334656E0,4.297413483E0,9.380930456E0
9.301208167E0,2.095193024E0,7.986791382E0,4.871469727E0,9.586964466E0
9.311161167E0,2.295476532E0,7.853718109E0,5.763464813E0,1.000837786E1
9.321115167E0,1.856888580E0,7.344776459E0,6.394552460E0,9.913832639E0
9.331069167E0,7.421566772E-1,7.003336487E0,7.501799927E0,1.028953452E1
9.341022167E0,-2.279759216E-1,6.983876953E0,8.402476959E0,1.092831777E1
9.350976167E0,-1.434017944E0,6.999294891E0,9.276060333E0,1.170862211E1
9.360930167E0,-2.957250366E0,7.762258301E0,9.061257019E0,1.229245144E1
9.370883167E0,-3.906127167E0,7.898924103E0,9.104966125E0,1.267088156E1
9.380837167E0,-3.841012573E0,7.534282379E0,9.467512207E0,1.269458845E1
9.390791167E0,-3.110232239E0,7.174879761E0,9.028924255E0,1.194461876E1
9.400744167E0,-2.339485016E0,7.237599335E0,8.337062988E0,1.128550635E1
9.410698167E0,-1.622775421E0,7.144792328E0,7.423063660E0,1.042992481E1
9.420652167E0,-8.828640747E-1,7.441625061E0,7.140451355E0,1.035100372E1
9.430605167E0,-7.873626709E-2,7.770191803E0,6.943610687E0,1.042093131E1
9.440559167E0,4.405339050E-1,8.084687805E0,7.327562256E0,1.092013808E1
9.450513167E0,6.637197876E-1,8.233478394E0,7.662415924E0,1.126691210E1
9.460466167E0,3.101550293E-1,7.922574921E0,7.473508759E0,1.089572038E1
9.470420167E0,-4.272116089E-1,7.467072144E0,7.045698395E0,1.027528793E1
9.480374167E0,-8.792715454E-1,7.319928131E0,6.865922241E0,1.007449029E1
9.490327167E0,-7.798782349E-1,7.711962891E0,7.257957001E0,1.061887572E1
9.500281167E0,-2.448907471E-1,7.620802460E0,7.199129333E0,1.048637520E1
9.510235167E0,-1.932481384E-1,6.616091766E0,6.780300293E0,9.475362113E0
9.520188167E0,5.643264771E-2,6.522236938E0,6.655609589E0,9.318792750E0
9.530142167E0,4.918771362E-1,6.151607666E0,6.475683746E0,8.945317209E0
9.540096167E0,1.004710693E0,5.958808594E0,6.084696808E0,8.575568709E0
9.550049167E0,1.403182068E0,6.309678955E0,5.734724579E0,8.641066741E0
9.560003167E0,1.556313629E0,6.431824951E0,5.642965393E0,8.696754725E0
9.569957167E0,1.371747437E0,6.554719391E0,5.448370056E0,8.633120733E0
9.579910167E0,1.624122620E0,6.664890289E0,4.904401245E0,8.432774658E0
9.589864167E0,2.229912872E0,7.479496307E0,6.463558960E0,1.013375404E1
9.599818167E0,4.023183746E0,9.199270020E0,8.429271240E0,1.310973646E1
9.609772167E0,2.800825653E0,7.312892761E0,7.811206512E0,1.106064971E1
9.619725167E0,8.897497559E-1,7.439679108E0,1.138966507E1,1.363322963E1
9.629679167E0,6.634204102E-1,7.438780975E0,1.302755905E1,1.501642047E1
9.639633167E0,1.131347351E0,7.837851105E0,1.191342590E1,1.430529879E1
9.649586167E0,1.544637909E0,7.700736237E0,1.008437943E1,1.278209503E1
9.659540167E0,1.580114136E0,7.506290588E0,8.403973846E0,1.137839776E1
9.669494167E0,1.281934204E0,7.375762024E0,7.087461548E0,1.030908977E1
9.679447167E0,1.053209839E0,7.083419952E0,5.983507233E0,9.332012001E0
9.689401167E0,9.494755554E-1,6.863527222E0,5.626200256E0,8.925448957E0
9.699355167E0,6.810836792E-1,6.886728973E0,5.638325043E0,8.926456196E0
9.709308167E0,8.631051636E-1,7.107070770E0,5.906567230E0,9.281322207E0
9.719262167E0,1.027762756E0,6.761738892E0,6.360423431E0,9.339828443E0
9.729216167E0,8.913963318E-1,6.467151489E0,6.407126312E0,9.147125417E0
9.739169167E0,9.830058289E-1,6.388564911E0,6.841672668E0,9.412148904E0
9.749123167E0,-1.410067749E-1,4.749174042E0,7.147337036E0,8.582480044E0
9.759077167E0,6.286926270E-2,7.463629303E0,6.514752502E0,9.907154742E0
9.769030167E0,1.951940918E0,8.361312561E0,6.718029785E0,1.090199731E1
9.778984167E0,2.295775909E0,6.150859222E0,5.883664856E0,8.815960999E0
9.788938167E0,1.751657410E0,6.611002350E0,5.414989471E0,8.723288756E0
9.798891167E0,4.673281860E-1,5.220693512E0,6.603517914E0,8.430924339E0
9.808845167E0,1.393601990E-1,5.777385864E0,7.040010223E0,9.108202492E0
9.818799167E0,1.461710358E0,7.627688141E0,7.284302216E0,1.064797081E1
9.828752167E0,2.755020905E0,9.106612701E0,7.002737732E0,1.181350375E1
9.838706167E0,2.915636902E0,9.427245941E0,6.497238922E0,1.181473733E1
9.848660167E0,2.200274506E0,8.235124969E0,5.783672791E0,1.030093987E1
9.858613167E0,8.219407654E-1,7.150330811E0,5.220843201E0,8.891570224E0
9.868567167E0,-2.847079468E-1,6.442303162E0,5.872288513E0,8.721702874E0
9.878521167E0,-6.876699829E-1,6.132447510E0,7.090006256E0,9.399361211E0
9.888474167E0,-5.984555054E-1,6.512207794E0,7.800279236E0,1.017896633E1
9.898428167E0,-1.191522217E-1,7.067103882E0,8.597072296E0,1.112959148E1
9.908382167E0,6.494993591E-1,7.431296539E0,9.313632202E0,1.193271815E1
9.918335167E0,6.328839111E-1,7.727231140E0,8.828790436E0,1.174981633E1
9.928289167E0,-4.284091187E-1,7.854915619E0,7.266489258E0,1.070911294E1
9.938243167E0,-1.931732941E0,8.185128937E0,6.506070557E0,1.063282098E1
9.948196167E0,-3.387006683E0,7.887697449E0,7.027436371E0,1.109380220E1
9.958150167E0,-3.617527313E0,6.625522156E0,7.877668304E0,1.091062352E1
9.968104167E0,-2.493514709E0,5.992488556E0,8.343050537E0,1.057043173E1
9.978057167E0,-5.516029358E-1,4.919819183E0,6.885531464E0,8.480532420E0
9.988011167E0,1.826651459E0,5.158722382E0,5.374723206E0,7.670509872E0
9.997965167E0,2.822829895E0,6.803651733E0,4.913532257E0,8.854425152E0
1.000791917E1,1.900447998E0,7.466174011E0,3.823349304E0,8.600782340E0
1.001787217E1,6.527925110E-1,7.795040131E0,3.884871368E0,8.733900288E0
1.002782617E1,-1.658551025E-1,8.111033020E0,4.569248199E0,9.310982423E0
1.003778017E1,-8.436456299E-1,8.465346222E0,5.741161194E0,1.026327221E1
1.004773317E1,-1.133143616E0,8.511450348E0,6.890171814E0,1.100923563E1
1.005768717E1,-9.154962158E-1,8.232430573E0,7.204967194E0,1.097827849E1
1.006764117E1,-6.572831726E-1,7.819888458E0,7.019652557E0,1.052892201E1
1.007759417E1,-7.521858215E-1,7.604785767E0,6.797514496E0,1.022764652E1
1.008754817E1,-1.190624084E0,7.295678558E0,7.208559723E0,1.032510749E1
1.009750217E1,-2.043849792E0,7.258855133E0,7.449109497E0,1.059988359E1
1.010745517E1,-3.469485168E0,7.155569916E0,6.815028076E0,1.047301847E1
1.011740917E1,-4.783602448E0,6.662195892E0,6.423891449E0,1.041796947E1
1.012736617E1,-5.514831848E0,6.676416321E0,6.037544861E0,1.055650762E1
1.013731917E1,-5.468428345E0,6.652615814E0,5.854325867E0,1.041317133E1
1.014727317E1,-4.474495239E0,6.560407562E0,5.790558472E0,9.828052831E0
1.015722717E1,-3.012036438E0,6.958130493E0,6.036646729E0,9.691699912E0
1.016718017E1,-1.537003784E0,7.455396423E0,6.289620667E0,9.874444014E0
1.017713417E1,-8.738827515E-1,7.704328766E0,5.780529327E0,9.671342828E0
1.018708817E1,-1.484163666E0,8.120613098E0,5.142705688E0,9.725971451E0
1.019704117E1,-2.564018097E0,8.537496185E0,5.350773010E0,1.039681690E1
1.020699517E1,-3.429368591E0,8.818611603E0,6.236032104E0,1.133210377E1
1.021694917E1,-3.842958527E0,8.859326935E0,7.394323425E0,1.216273090E1
1.022690217E1,-3.469634857E0,8.742120667E0,6.670129395E0,1.153055358E1
1.023685617E1,-3.122207336E0,8.740025024E0,5.935457153E0,1.101661780E1
1.024681017E1,-2.889141998E0,8.412206726E0,5.577701111E0,1.049871960E1
1.025676317E1,-2.353256378E0,8.268206177E0,4.732408905E0,9.813090390E0
1.026671717E1,-1.939666443E0,7.991731110E0,4.082759857E0,9.181448692E0
1.027667117E1,-2.093995514E0,7.406298523E0,3.783831482E0,8.576447732E0
1.028662417E1,-2.625390472E0,6.834337921E0,3.908222809E0,8.299099679E0
1.029657817E1,-3.133284302E0,6.495742035E0,3.791315918E0,8.147773407E0
1.030653217E1,-3.388802948E0,6.311475220E0,3.557801514E0,7.998540897E0
1.031648517E1,-3.599265289E0,6.143674164E0,3.187770996E0,7.801366981E0
1.032643917E1,-3.691922607E0,5.941594391E0,2.999761963E0,7.611268507E0
1.033639317E1,-3.328179016E0,5.883964233E0,2.781515808E0,7.309900195E0
1.034634617E1,-2.986140289E0,5.668412476E0,2.422562256E0,6.849579674E0
1.035630017E1,-3.078947296E0,5.313500519E0,2.865042114E0,6.776552998E0
1.036625417E1,-3.003803558E0,5.550308075E0,3.858526154E0,7.397092647E0
1.037620717E1,-2.782863007E0,5.516777802E0,2.826572113E0,6.794753398E0
1.038616117E1,-2.565964050E0,5.225782928E0,2.883753204E0,6.496846255E0
1.039611517E1,-2.354753265E0,5.487887878E0,3.583997040E0,6.964683129E0
1.040606817E1,-2.232008514E0,6.180497589E0,3.966302032E0,7.675412971E0
1.041602217E1,-2.436034241E0,6.671326904E0,3.966751099E0,8.134862000E0
1.042597617E1,-3.044818268E0,7.174131317E0,4.019591217E0,8.769047382E0
1.043592917E1,-3.401825867E0,7.381599884E0,4.862488403E0,9.471231681E0
1.044588317E1,-3.249891815E0,7.597600708E0,5.727090454E0,1.005409859E1
