"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.422866900E1,2.216889954E-1,1.557825485E1,6.396498413E0,1.684180401E1
3.423862100E1,3.052153015E-1,1.599438950E1,6.036497040E0,1.709833174E1
3.424857400E1,1.664538574E-1,1.652264099E1,5.424868927E0,1.739122121E1
3.425852700E1,-1.399589539E-1,1.651530624E1,6.173013153E0,1.763181840E1
3.426847900E1,-6.824308777E-1,1.632729721E1,7.133865051E0,1.783082658E1
3.427843200E1,-5.300477600E-1,1.603330856E1,5.837560730E0,1.707117598E1
3.428838500E1,7.900570679E-1,1.463731155E1,3.665278015E0,1.510990876E1
3.429833700E1,2.155966644E0,1.252714966E1,2.705473938E0,1.299604786E1
3.430829000E1,2.941083984E0,1.029109955E1,4.004472656E0,1.142770783E1
3.431824300E1,4.164938965E0,8.591084747E0,5.923781433E0,1.123586402E1
3.432819500E1,5.306614838E0,7.117848358E0,5.871240692E0,1.064403089E1
3.433814800E1,5.402415619E0,5.810018005E0,4.470303955E0,9.106372560E0
3.434810100E1,4.069437561E0,3.746259613E0,2.531236267E0,6.082922011E0
3.435805300E1,1.794318695E0,1.329235840E0,9.904902649E-1,2.442850479E0
3.436800600E1,4.340972900E-1,-6.710545349E-1,1.466201019E0,1.669880258E0
3.437795900E1,-3.814068604E-1,-1.596280518E0,3.475323029E0,3.843364781E0
3.438791100E1,-4.623884583E-1,-1.886676636E0,4.866380310E0,5.239752774E0
3.439786400E1,-7.438032532E-1,-2.704276428E0,6.631360016E0,7.200089579E0
3.440781700E1,-1.606459351E0,-3.587290192E0,6.763535156E0,7.822708634E0
3.441776900E1,-2.631976776E0,-2.092947693E0,7.063211975E0,7.822831661E0
3.442772200E1,-3.085832977E0,-7.894583130E-1,7.480544128E0,8.130445870E0
3.443767500E1,-2.384241943E0,3.736230469E-1,7.784561920E0,8.150067982E0
3.444762700E1,-8.638536072E-1,1.390757904E0,7.527696075E0,7.703678265E0
3.445758000E1,4.917274475E-1,2.509531403E0,6.339017944E0,6.835399933E0
3.446753300E1,6.256988525E-1,3.901786194E0,5.301525421E0,6.612231571E0
3.447748500E1,3.821553040E-1,5.114713898E0,6.064039764E0,7.942223819E0
3.448743800E1,-1.917512512E-1,5.501210175E0,5.453160095E0,7.748357049E0
3.449739100E1,-1.260379028E-1,5.607189789E0,4.809498596E0,7.388351618E0
3.450734300E1,9.081614685E-1,5.811514893E0,5.707331543E0,8.195858463E0
3.451729600E1,2.294129333E0,5.385800171E0,5.974525909E0,8.364498354E0
3.452724900E1,3.220552826E0,5.059927826E0,7.270530853E0,9.425255911E0
3.453720100E1,2.668351135E0,4.864134979E0,7.013964386E0,8.942907988E0
3.454715400E1,1.209335175E0,4.635410614E0,5.870342560E0,7.576968054E0
3.455710700E1,-4.450245667E-1,4.684059448E0,6.203699341E0,7.786163708E0
3.456705900E1,-1.218615875E0,5.535039825E0,6.306834869E0,8.479260380E0
3.457701200E1,-1.160386963E0,6.111790466E0,6.080056458E0,8.698710659E0
3.458696500E1,-2.848576355E-1,6.923402710E0,5.795198822E0,9.033215283E0
3.459691700E1,3.222798157E-1,7.572153625E0,5.017565918E0,9.089408262E0
3.460687000E1,9.205856323E-1,7.957302704E0,2.975063324E0,8.545007081E0
3.461682300E1,4.279600525E-1,8.514144745E0,3.949985962E0,9.395541477E0
3.462677500E1,-2.192939758E-1,8.538544006E0,4.818030853E0,9.806540924E0
3.463672800E1,-9.345066833E-1,7.795938263E0,5.257367249E0,9.449331539E0
3.464668100E1,-7.975415039E-1,6.862778778E0,7.478897552E0,1.018173431E1
3.465663300E1,1.625619507E-1,6.536157990E0,8.917256470E0,1.105736183E1
3.466658600E1,1.890269165E0,6.870861969E0,9.583520966E0,1.194260172E1
3.467653900E1,2.843486938E0,7.943531342E0,9.678273926E0,1.283955195E1
3.468649200E1,2.413880310E0,9.133257294E0,1.036684204E1,1.402549895E1
3.469644400E1,1.358275452E0,9.786648560E0,1.079345490E1,1.463291054E1
3.470639700E1,1.667532349E-1,1.032672546E1,1.057446030E1,1.478134892E1
3.471635000E1,-7.991880798E-1,1.075303894E1,9.916129303E0,1.464910128E1
3.472630200E1,-1.960473175E0,1.003273682E1,9.656718750E0,1.406241374E1
3.473625500E1,-2.751278687E0,8.373287659E0,9.410331116E0,1.289324677E1
3.474620800E1,-2.010918274E0,7.526498566E0,1.016670822E1,1.280835388E1
3.475616000E1,-7.351213074E-1,7.997419281E0,1.065035248E1,1.333900770E1
3.476611300E1,7.749385071E-1,8.095166016E0,1.015757721E1,1.301186448E1
3.477606600E1,3.016377411E0,9.934091949E0,9.462422791E0,1.404714066E1
3.478601800E1,4.684807892E0,1.317964279E1,1.046219376E1,1.746733830E1
3.479597100E1,3.764821014E0,8.481512604E0,1.072399933E1,1.418147013E1
3.480592400E1,1.319655762E0,5.976172485E0,9.187294922E0,1.103913569E1
3.481587600E1,1.884580994E-1,6.932234344E0,8.839568024E0,1.123518368E1
3.482582900E1,1.666035461E-1,8.795110474E0,9.746831360E0,1.312944959E1
3.483578200E1,1.508862305E0,1.183693497E1,1.153995255E1,1.660000601E1
3.484573400E1,7.063810730E-1,8.654403076E0,9.180259552E0,1.263625072E1
3.485568700E1,-4.839436340E-1,7.910899200E0,8.315657501E0,1.148767545E1
3.486564000E1,4.763095093E-1,8.579558716E0,7.991731110E0,1.173471195E1
3.487559200E1,4.007167053E-1,8.312813416E0,8.854237518E0,1.215158273E1
3.488554500E1,-6.469546509E-1,7.268884277E0,8.960217133E0,1.155598200E1
3.489549800E1,-1.105600891E0,6.810537415E0,9.043893127E0,1.137531433E1
3.490545000E1,-1.277892609E0,6.000122681E0,9.288035431E0,1.113113129E1
3.491540300E1,-7.029382324E-1,6.512956238E0,9.109606476E0,1.122041226E1
3.492535600E1,-1.365161133E-1,6.393504639E0,9.348210297E0,1.132627803E1
3.493530800E1,3.156935120E-1,6.827901306E0,9.132059784E0,1.140677056E1
3.494526100E1,8.666976929E-1,6.682703247E0,8.187973022E0,1.060436654E1
3.495521400E1,1.259630585E0,6.301446075E0,8.265661469E0,1.046976845E1
3.496516600E1,1.427880707E0,6.505022736E0,7.673642578E0,1.016065719E1
3.497511900E1,1.768422546E0,6.878945160E0,7.631430359E0,1.042525463E1
3.498507200E1,1.554217987E0,6.304140472E0,8.314459991E0,1.054931399E1
3.499502400E1,1.213376770E0,6.216871948E0,8.236472168E0,1.039044050E1
3.500497700E1,1.513352966E0,6.540349274E0,8.054300995E0,1.048514045E1
3.501493000E1,1.474134521E0,6.584507446E0,7.721692657E0,1.025443067E1
3.502488200E1,1.347946930E0,6.537804565E0,7.128625946E0,9.766122943E0
3.503483500E1,1.492995300E0,6.812183990E0,6.853647766E0,9.777902300E0
3.504478800E1,1.627864838E0,6.907835083E0,6.750362549E0,9.794668142E0
3.505474092E1,1.672771454E0,6.594237213E0,6.374344482E0,9.322789086E0
3.506469392E1,1.558708649E0,6.124364319E0,6.292614441E0,8.918206516E0
3.507464692E1,1.531914368E0,6.122717743E0,6.962471466E0,9.397363625E0
3.508459892E1,1.653162231E0,6.075715485E0,7.360793152E0,9.686513296E0
3.509455192E1,1.634151764E0,5.819298706E0,7.580236816E0,9.695085333E0
3.510450492E1,1.482517090E0,5.684129791E0,7.590864716E0,9.598354835E0
3.511445692E1,1.347647552E0,5.658533020E0,7.729775848E0,9.673912576E0
3.512440992E1,1.049168243E0,5.626649323E0,7.534132690E0,9.461664336E0
3.513436292E1,1.147813110E0,5.855822754E0,7.821984100E0,9.838270698E0
3.514431492E1,1.461560669E0,5.634133759E0,7.759713593E0,9.700143186E0
3.515426792E1,1.571432190E0,5.502707062E0,7.590565338E0,9.506096270E0
3.516422092E1,1.403780823E0,5.750292206E0,7.572602692E0,9.611491694E0
3.517417292E1,1.327439575E0,5.680836639E0,7.725135498E0,9.680481352E0
3.518412592E1,1.324445801E0,5.833219757E0,7.983647919E0,9.975933215E0
3.519407892E1,1.256936188E0,5.933810577E0,8.075407104E0,1.009961368E1
3.520403092E1,9.759704590E-1,6.109844513E0,7.758516083E0,9.923572447E0
3.521398392E1,7.369175720E-1,6.299500122E0,7.294031982E0,9.665901503E0
3.522393692E1,6.357279968E-1,6.449039154E0,7.143445129E0,9.644846521E0
3.523388892E1,7.141648865E-1,6.686146088E0,6.986870728E0,9.696955375E0
3.524384192E1,9.845027161E-1,6.989415436E0,6.523584137E0,9.611364301E0
3.525379492E1,1.226399689E0,6.974596252E0,6.551276550E0,9.647189929E0
3.526374692E1,1.102607117E0,6.614445190E0,7.332651672E0,9.936518917E0
3.527369992E1,1.688638458E0,7.212301941E0,6.334527283E0,9.746539644E0
3.528365292E1,2.202070770E0,7.070846100E0,5.921087036E0,9.481838004E0
3.529360492E1,2.194137268E0,6.704857178E0,6.879394226E0,9.853700475E0
3.530355792E1,1.867965546E0,6.705306244E0,7.674391022E0,1.036082548E1
3.531351092E1,1.252295837E0,6.575825500E0,7.846083984E0,1.031362011E1
3.532346292E1,8.991801453E-1,6.732848969E0,7.989186401E0,1.048650941E1
3.533341592E1,3.748205566E-1,6.670877838E0,7.508984985E0,1.005116695E1
3.534336892E1,2.844085693E-3,6.475084991E0,7.324418793E0,9.776187620E0
3.535332092E1,2.080673218E-1,6.306535492E0,7.213798828E0,9.584079270E0
3.536327392E1,2.149530029E-1,6.196065216E0,6.956633606E0,9.318378619E0
3.537322692E1,1.745370483E-1,6.068829803E0,6.658154297E0,9.010670175E0
3.538317892E1,2.267784119E-1,6.060447235E0,6.484964447E0,8.878919586E0
3.539313192E1,8.692424011E-1,6.059698792E0,6.505172424E0,8.932681572E0
3.540308492E1,1.258882141E0,6.062243500E0,6.067033539E0,8.668591377E0
3.541303692E1,1.620081024E0,6.168672180E0,6.021977234E0,8.771624068E0
3.542298992E1,1.975142670E0,6.377787323E0,5.973029022E0,8.958483990E0
3.543294292E1,1.657652893E0,6.539900208E0,5.702990570E0,8.834150173E0
3.544289492E1,1.373843079E0,6.813082123E0,5.716312866E0,8.998986921E0
3.545284792E1,1.522633667E0,7.109166412E0,5.945635986E0,9.391977835E0
3.546280092E1,1.651216278E0,7.285200348E0,6.334527283E0,9.794227647E0
3.547275292E1,1.788929901E0,7.494914246E0,7.107819214E0,1.048308655E1
3.548270592E1,1.927242279E0,7.411387939E0,6.465055847E0,1.002196992E1
3.549265892E1,1.796863403E0,6.994804230E0,5.389542389E0,9.011280234E0
3.550261092E1,1.322350159E0,7.004983063E0,5.557792511E0,9.039217624E0
3.551256392E1,9.315129089E-1,7.062014465E0,6.477030945E0,9.627652594E0
3.552251692E1,8.798703003E-1,7.135511627E0,7.705675964E0,1.053883959E1
3.553246892E1,1.078806610E0,7.259902954E0,8.383167114E0,1.114214995E1
3.554242192E1,1.263522491E0,7.691006470E0,8.236771545E0,1.133986222E1
3.555237492E1,1.681902466E0,8.189619598E0,6.446195068E0,1.055708747E1
3.556232692E1,1.618883514E0,8.146658936E0,5.271887054E0,9.837765435E0
3.557227992E1,1.111438751E0,7.913443909E0,5.571563873E0,9.741674116E0
3.558223292E1,7.936495972E-1,7.532037048E0,6.513554993E0,9.989387390E0
3.559218492E1,9.343569946E-1,7.388036499E0,6.916666718E0,1.016348291E1
3.560213792E1,1.219663696E0,7.490273895E0,7.315287781E0,1.054064599E1
3.561209092E1,1.156495056E0,7.391179962E0,7.934849396E0,1.090545079E1
3.562204292E1,6.839277649E-1,7.516170044E0,8.433163147E0,1.131719091E1
3.563199592E1,2.643502808E-1,7.345973969E0,8.633446655E0,1.133885425E1
3.564194892E1,1.562750244E-1,6.862629089E0,8.720715179E0,1.109824189E1
3.565190092E1,3.576063538E-1,7.065606995E0,8.541088715E0,1.109057622E1
3.566185392E1,8.032296753E-1,7.062912598E0,8.255332947E0,1.089405500E1
3.567180692E1,1.035696259E0,7.091503143E0,7.876770172E0,1.064920616E1
3.568175892E1,1.106499023E0,7.150480499E0,7.661368103E0,1.053803932E1
3.569171192E1,1.008452911E0,7.172634430E0,7.613018646E0,1.050817372E1
3.570166492E1,7.797285461E-1,7.123237152E0,7.423512726E0,1.031780138E1
3.571161692E1,6.388714600E-1,7.185357971E0,7.181316376E0,1.017884231E1
3.572156992E1,6.756948853E-1,7.230713654E0,7.022496643E0,1.010223949E1
3.573152292E1,9.190887451E-1,7.255412292E0,7.071893921E0,1.017336794E1
3.574147492E1,1.188229065E0,7.265142059E0,6.732848969E0,9.976243416E0
3.575142792E1,1.544488220E0,7.410040741E0,6.538553009E0,1.000234088E1
3.576138092E1,1.656754761E0,7.366181946E0,6.109694824E0,9.712561127E0
3.577133292E1,1.778002625E0,7.417225800E0,5.729485474E0,9.539577333E0
3.578128592E1,1.975442047E0,7.541317749E0,5.549409943E0,9.569210803E0
3.579123892E1,2.021097107E0,7.516918488E0,5.321583710E0,9.429111848E0
3.580119092E1,1.757794647E0,7.348069611E0,5.012775879E0,9.067077315E0
3.581114392E1,1.671274567E0,7.230863342E0,4.972060547E0,8.933080624E0
3.582109692E1,1.877845001E0,7.186106415E0,5.200485535E0,9.067054486E0
3.583104892E1,1.863325195E0,7.105723572E0,5.389692078E0,9.111095925E0
3.584100192E1,1.726210327E0,6.968758392E0,5.620362396E0,9.117667963E0
3.585095492E1,1.446292419E0,6.799909515E0,5.816454620E0,9.064307780E0
3.586090692E1,1.488804016E0,6.954837341E0,6.017037506E0,9.316170898E0
3.587085992E1,1.564845886E0,6.847660217E0,5.857918396E0,9.146277988E0
3.588081292E1,1.509910126E0,6.808292084E0,5.813610535E0,9.079137466E0
3.589076492E1,1.534159698E0,6.750661926E0,5.678740997E0,8.953947830E0
3.590071792E1,1.458716583E0,6.778054962E0,5.976621552E0,9.153681681E0
3.591067092E1,1.509161682E0,6.512507172E0,6.408174133E0,9.260400335E0
3.592062292E1,1.436862030E0,6.683751068E0,6.947951660E0,9.747365444E0
3.593057592E1,1.643731842E0,6.546336823E0,7.101681976E0,9.797462276E0
3.594052892E1,1.775158539E0,6.534361725E0,7.598498840E0,1.017773332E1
3.595048092E1,2.097887421E0,6.534511414E0,7.708070984E0,1.032062640E1
3.596043392E1,2.374063110E0,6.665489044E0,7.719896393E0,1.047194921E1
3.597038692E1,2.539319458E0,6.673572235E0,7.599846039E0,1.042796095E1
3.598033892E1,2.373164978E0,6.346203003E0,7.138206024E0,9.841757455E0
3.599029192E1,2.530637512E0,6.690337372E0,7.024292908E0,1.002523971E1
3.600024492E1,2.425705719E0,6.313870239E0,6.605314178E0,9.454056327E0
3.601019692E1,2.369422760E0,6.457571411E0,6.638096008E0,9.559221274E0
3.602014992E1,2.438429260E0,6.377937012E0,7.171736298E0,9.902414822E0
3.603010292E1,2.464624786E0,6.296955414E0,7.645052032E0,1.020650985E1
3.604005492E1,2.567011871E0,6.150110779E0,7.374414825E0,9.939587846E0
3.605000792E1,2.502795410E0,5.894891510E0,6.757846985E0,9.310329030E0
3.605996087E1,2.583178253E0,5.829327850E0,6.825356598E0,9.340201591E0
3.606991287E1,2.473007355E0,5.911357269E0,7.294630737E0,9.709353621E0
3.607986587E1,2.491269379E0,5.917195129E0,7.584877167E0,9.937302599E0
3.608981887E1,2.594853973E0,5.922883301E0,7.743098145E0,1.008808122E1
3.609977088E1,2.734363861E0,5.869594116E0,7.818990326E0,1.015211754E1
3.610972388E1,2.765349426E0,5.879473572E0,7.826325073E0,1.017185977E1
3.611967688E1,2.722987518E0,5.878725128E0,7.794441376E0,1.013545196E1
3.612962888E1,2.483335876E0,6.012397156E0,7.803871765E0,1.015954188E1
3.613958188E1,2.341880035E0,6.088439026E0,7.982450409E0,1.030887998E1
3.614953488E1,2.400108948E0,6.334227905E0,8.066575470E0,1.053340429E1
3.615948688E1,2.232457581E0,6.388564911E0,7.725883942E0,1.027068212E1
3.616943988E1,1.903441772E0,6.495442657E0,7.871082001E0,1.038112700E1
3.617939288E1,1.541344757E0,6.823710022E0,7.545509033E0,1.028948340E1
3.618934488E1,1.348395996E0,7.102729797E0,6.978937225E0,1.004850771E1
3.619929788E1,1.794468384E0,7.205116882E0,6.669530640E0,9.980804828E0
3.620925088E1,1.610051880E0,6.786138153E0,6.536906433E0,9.559031531E0
3.621920288E1,1.232237549E0,6.562652893E0,6.367458801E0,9.226665376E0
3.622915588E1,1.353036346E0,6.834337921E0,6.524631958E0,9.545140353E0
3.623910888E1,1.357377319E0,6.851402435E0,7.155120850E0,9.998997094E0
3.624906088E1,1.368603973E0,6.927593994E0,7.497009888E0,1.029901901E1
3.625901388E1,1.438807983E0,6.940018158E0,7.576494598E0,1.037483932E1
3.626896688E1,1.551224213E0,6.923402710E0,7.634124756E0,1.042207573E1
3.627891888E1,1.603764954E0,6.568640442E0,7.584577789E0,1.016095072E1
3.628887188E1,1.472487946E0,6.364315338E0,7.490872650E0,9.939109796E0
3.629882488E1,1.216071167E0,6.410569153E0,7.498506775E0,9.939910955E0
3.630877688E1,1.020128632E0,6.531517639E0,7.578440552E0,1.005654743E1
3.631872988E1,1.088237000E0,6.676416321E0,7.746091919E0,1.028400382E1
3.632868288E1,1.223854980E0,6.869963837E0,7.641010437E0,1.034791112E1
3.633863488E1,1.307980042E0,6.610104218E0,7.291487274E0,9.928246382E0
3.634858788E1,1.435963898E0,6.415808258E0,6.781497803E0,9.445279264E0
3.635854088E1,1.732646942E0,6.627318420E0,6.798562317E0,9.651106903E0
3.636849288E1,1.898352356E0,6.141728210E0,6.528972931E0,9.162535381E0
3.637844588E1,1.860780487E0,6.064039764E0,5.673501892E0,8.510211866E0
3.638839888E1,2.103425903E0,6.152505798E0,6.250402222E0,9.019160497E0
3.639835088E1,2.117646332E0,5.911806335E0,6.835685120E0,9.282266490E0
3.640830388E1,1.618284760E0,5.861361237E0,6.659052429E0,9.017615004E0
3.641825688E1,1.545985107E0,6.307283936E0,6.793173523E0,9.397824594E0
3.642820888E1,1.588796082E0,6.452781372E0,6.906188507E0,9.584263150E0
3.643816188E1,1.646575928E0,6.119125214E0,6.211183777E0,8.873201766E0
3.644811488E1,1.848655701E0,6.312972107E0,6.033054199E0,8.925742977E0
3.645806687E1,1.988015900E0,6.490652618E0,5.737568665E0,8.888221015E0
3.646801987E1,2.061513062E0,6.437064056E0,5.710025940E0,8.848165121E0
3.647797287E1,2.159708862E0,6.517746277E0,6.408623199E0,9.392327199E0
3.648792487E1,2.452799377E0,6.541247406E0,6.751410370E0,9.715229508E0
3.649787787E1,2.667153625E0,6.575226746E0,6.442901917E0,9.584273594E0
3.650783087E1,2.869233398E0,6.673572235E0,6.098318481E0,9.484648384E0
3.651778287E1,3.013533325E0,6.712790680E0,5.093458099E0,8.949092536E0
3.652773587E1,2.432591400E0,6.757547607E0,5.465733948E0,9.025308758E0
3.653768887E1,2.203118591E0,6.977440338E0,6.801556091E0,9.989973497E0
3.654764087E1,2.052681427E0,7.419022064E0,8.776249695E0,1.167381464E1
3.655759387E1,2.167043610E0,7.759114838E0,9.549242249E0,1.249351706E1
3.656754687E1,1.571432190E0,7.116501160E0,8.286168823E0,1.103515209E1
3.657749887E1,8.083190918E-1,7.024741974E0,8.311166840E0,1.091218923E1
3.658745187E1,4.778063965E-1,6.987020416E0,8.067323914E0,1.068309264E1
3.659740487E1,9.178912354E-1,7.323370972E0,7.855214996E0,1.077862187E1
3.660735687E1,1.658700714E0,7.529043274E0,6.988966370E0,1.040593252E1
3.661730987E1,2.192341003E0,7.723189545E0,6.412814484E0,1.027512557E1
3.662726287E1,2.263592834E0,7.759563904E0,7.344327393E0,1.092125585E1
3.663721487E1,1.904040527E0,7.621850281E0,8.416547699E0,1.151330740E1
3.664716787E1,1.430874481E0,7.329807587E0,8.690627747E0,1.145864266E1
3.665712087E1,1.200653229E0,7.036567383E0,8.222700806E0,1.088887769E1
3.666707287E1,5.269042969E-1,6.946604462E0,7.485184479E0,1.022550382E1
3.667702587E1,6.261479187E-1,7.034322052E0,7.308402100E0,1.016299607E1
3.668697887E1,1.274449768E0,7.051536255E0,7.106771393E0,1.009230328E1
3.669693087E1,1.551074524E0,7.088808746E0,6.882238312E0,1.000111223E1
3.670688387E1,1.604064331E0,7.050488434E0,6.790329437E0,9.919222923E0
3.671683687E1,1.824555817E0,6.994654541E0,6.073769531E0,9.441656232E0
3.672678888E1,2.067949677E0,7.203320618E0,5.646408234E0,9.383292052E0
3.673674188E1,2.248474274E0,6.934329987E0,5.288652191E0,9.006131851E0
3.674669488E1,2.304308167E0,7.212751007E0,5.235662384E0,9.205746782E0
3.675664688E1,2.326911163E0,7.447762299E0,5.557493134E0,9.579635105E0
3.676659988E1,2.396067352E0,7.574398956E0,6.597680054E0,1.032676331E1
3.677655288E1,2.323917389E0,7.404801636E0,7.355853424E0,1.069300046E1
3.678650488E1,2.107916565E0,7.144193573E0,7.275470581E0,1.041226614E1
3.679645788E1,1.895957336E0,7.088359680E0,6.961723022E0,1.011459760E1
3.680641088E1,1.772913208E0,7.257358246E0,6.724316711E0,1.005131361E1
3.681636288E1,1.688189392E0,7.338938599E0,6.809639282E0,1.015289074E1
3.682631588E1,1.731299744E0,7.187453613E0,6.981332245E0,1.016837687E1
3.683626888E1,1.946402435E0,6.982230377E0,6.827751617E0,9.957821832E0
3.684622088E1,2.279310150E0,7.151079254E0,6.521039429E0,9.942693020E0
3.685617388E1,2.414628754E0,7.166796570E0,6.359525299E0,9.881141995E0
3.686612688E1,2.268382874E0,6.950646057E0,6.074967041E0,9.505906902E0
3.687607888E1,1.933828583E0,7.455246735E0,5.885760498E0,9.693429398E0
3.688603188E1,1.600322113E0,7.347470856E0,5.988446960E0,9.612900490E0
3.689598488E1,1.672322388E0,7.282056885E0,6.295757904E0,9.770444321E0
3.690593688E1,1.850002899E0,6.962471466E0,6.738237762E0,9.864196256E0
3.691588988E1,1.822310486E0,6.933581543E0,7.239694977E0,1.018864819E1
3.692584288E1,1.763183441E0,6.976991272E0,7.454348602E0,1.036120341E1
3.693579488E1,1.840722198E0,6.907685394E0,7.364535370E0,1.026356453E1
3.694574788E1,2.067949677E0,6.842421112E0,7.148384857E0,1.010913194E1
3.695570088E1,2.026635590E0,6.843468933E0,7.225025482E0,1.015585112E1
3.696565288E1,2.068099365E0,6.909182281E0,7.336244202E0,1.028758056E1
3.697560588E1,1.970502319E0,6.711742859E0,7.259902954E0,1.008149604E1
3.698555888E1,2.038161621E0,6.825057220E0,7.272177429E0,1.017939455E1
3.699551188E1,2.199975128E0,7.024741974E0,6.505172424E0,9.823653019E0
3.700546388E1,2.297123108E0,7.044051819E0,6.613846436E0,9.931686930E0
3.701541688E1,2.156864777E0,6.740034027E0,6.825206909E0,9.831763509E0
3.702536888E1,2.244732056E0,7.303911438E0,6.418652344E0,9.979230542E0
3.703532188E1,1.915566559E0,6.583160248E0,6.729555817E0,9.606993056E0
3.704527488E1,1.887574768E0,7.228168945E0,6.592590637E0,9.963514245E0
3.705522754E1,1.518143005E0,6.687792664E0,7.217241669E0,9.955898061E0
3.706518054E1,1.164578247E0,7.008425903E0,7.064409485E0,1.001898984E1
3.707513354E1,1.598226471E0,7.591762848E0,6.704557800E0,1.025379375E1
3.708508654E1,1.954186249E0,7.679929504E0,6.611451416E0,1.032043850E1
3.709503854E1,2.057471466E0,7.784861298E0,6.841672668E0,1.056625474E1
3.710499154E1,2.495161285E0,7.740553436E0,6.173162842E0,1.021028583E1
3.711494454E1,2.905757446E0,8.250542908E0,5.707181854E0,1.044446309E1
3.712489654E1,2.509381714E0,7.799381104E0,5.254523163E0,9.733311659E0
3.713484954E1,1.920506287E0,7.417076111E0,4.878355408E0,9.082935314E0
3.714480254E1,1.414109344E0,7.093149719E0,4.730762329E0,8.642487512E0
3.715475454E1,1.267564087E0,6.870412903E0,4.119583282E0,8.110502980E0
3.716470754E1,1.450633392E0,6.666387177E0,3.788920898E0,7.803907790E0
3.717466054E1,1.729204102E0,6.636449432E0,3.850592651E0,7.865091968E0
3.718461254E1,1.851200409E0,6.875202942E0,4.232598267E0,8.283130238E0
3.719456554E1,1.661245422E0,7.029382324E0,4.730762329E0,8.634353735E0
3.720451854E1,1.598825226E0,7.067852325E0,5.350773010E0,9.007860479E0
3.721447054E1,1.541195068E0,7.031777344E0,5.897735596E0,9.306151729E0
3.722442354E1,1.454824677E0,6.898105316E0,6.302194519E0,9.456110593E0
3.723437654E1,1.394799500E0,6.904392242E0,6.455625458E0,9.554642742E0
3.724432854E1,1.505868530E0,6.909331970E0,6.480024719E0,9.591518580E0
3.725428154E1,1.484463043E0,6.896608429E0,6.464307404E0,9.568391116E0
3.726423454E1,1.550026703E0,7.024891663E0,6.395749969E0,9.625866367E0
3.727418654E1,1.721869354E0,7.140900421E0,6.659052429E0,9.914649371E0
3.728413954E1,1.589544525E0,7.247778168E0,7.024592285E0,1.021772171E1
3.729409254E1,1.517843628E0,7.329957275E0,7.310198364E0,1.046284488E1
3.730404454E1,1.693727875E0,7.515122223E0,7.546407166E0,1.078397131E1
3.731399754E1,1.784439240E0,7.429500275E0,7.306306458E0,1.057184051E1
3.732395054E1,1.705553284E0,7.312743073E0,6.807843018E0,1.013567214E1
3.733390254E1,1.481169891E0,7.291487274E0,6.481222229E0,9.867415695E0
3.734385554E1,1.579814758E0,7.260801086E0,6.450835419E0,9.840138449E0
3.735380854E1,1.632056122E0,7.222630463E0,6.573580170E0,9.901613719E0
3.736376054E1,1.685494995E0,7.304210815E0,6.822811890E0,1.013622963E1
3.737371354E1,1.541793823E0,7.342082062E0,6.937323761E0,1.021810932E1
3.738366654E1,1.359023895E0,7.224875793E0,6.517596588E0,9.824705668E0
3.739361854E1,1.303489380E0,7.086563416E0,6.230493622E0,9.525624199E0
3.740357154E1,1.367556152E0,7.023843842E0,6.315067749E0,9.543829044E0
3.741352454E1,1.410067749E0,7.124734039E0,6.668931885E0,9.860262607E0
3.742347654E1,1.435065765E0,7.116501160E0,6.868167572E0,9.993784484E0
3.743342954E1,1.605860596E0,7.198081512E0,6.469097443E0,9.810218521E0
3.744338254E1,1.738035736E0,7.317982178E0,6.273753662E0,9.794570761E0
3.745333454E1,1.773811340E0,7.369026031E0,6.361471252E0,9.895315448E0
3.746328754E1,1.997296600E0,7.575446777E0,6.945257263E0,1.046963161E1
3.747324054E1,1.854643250E0,7.018155670E0,6.487958221E0,9.735903270E0
3.748319254E1,1.680854645E0,7.146139526E0,6.217770081E0,9.620459825E0
3.749314554E1,1.495240631E0,7.123536530E0,6.415209503E0,9.702341480E0
3.750309854E1,1.479223938E0,7.224127350E0,7.311695251E0,1.038445987E1
3.751305054E1,1.570084991E0,6.968608704E0,7.201524353E0,1.014340313E1
3.752300354E1,1.620829468E0,7.013665009E0,7.099586334E0,1.011052477E1
3.753295654E1,1.817221069E0,7.181765442E0,6.928192749E0,1.014297304E1
3.754290854E1,1.870360565E0,7.078330536E0,6.909331970E0,1.006677109E1
3.755286154E1,1.537901917E0,6.854246521E0,6.986571350E0,9.907472781E0
3.756281454E1,1.287772064E0,6.663992157E0,6.985224152E0,9.739635764E0
3.757276654E1,1.119372253E0,6.594985657E0,6.900949402E0,9.610927775E0
3.758271954E1,1.129401398E0,6.656807098E0,7.012317810E0,9.734537962E0
3.759267254E1,1.200204163E0,6.738088074E0,7.098837891E0,9.860822497E0
3.760262554E1,1.199755096E0,6.779551849E0,7.275320892E0,1.001658773E1
3.761257754E1,1.146465912E0,6.869215393E0,7.414980469E0,1.017263189E1
3.762253054E1,1.106499023E0,6.836283875E0,7.521259460E0,1.022391614E1
3.763248354E1,9.803114319E-1,6.887178040E0,7.907156982E0,1.053173126E1
3.764243554E1,9.434880066E-1,6.942712555E0,8.019722900E0,1.064929024E1
3.765238854E1,1.057251434E0,7.195087738E0,7.947872314E0,1.077291708E1
